Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2020,SIGMOD,Monotonic Cardinality Estimation of Similarity Selection: A Deep Learning Approach,"Yaoshu Wang, Chuan Xiao, Jianbin Qin, Xin Cao, Yifang Sun, Wei Wang, Makoto Onizuka",Yaoshu Wang,English,"In this paper, we investigate the possibilities of utilizing deep learning for cardinality estimation of similarity selection. Answering this problem accurately and efficiently is essential to many data management applications, especially for query optimization. Moreover, in some applications the estimated cardinality is supposed to be consistent and interpretable. Hence a monotonic estimation w.r.t. the query threshold is preferred. We propose a novel and generic method that can be applied to any data type and distance function. Our method consists of a feature extraction model and a regression model. The feature extraction model transforms original data and threshold to a Hamming space, in which a deep learning-based regression model is utilized to exploit the incremental property of cardinality w.r.t. the threshold for both accuracy and monotonicity. We develop a training strategy tailored to our model as well as?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3318464.3380570,27,wang2020monotonic,"cardinality estimation,similarity selection,machine learning for data management"
2022,Applied Energy 326,A home energy management system incorporating data-driven uncertainty-aware user preference,"Yinyan Liu, Jin Ma, Xinjie Xing, Xinglu Liu, Wei Wang",Yinyan Liu,English,"Today, with the increase in the integration of renewable sources, the home energy management system (HEMS) has become a promising approach to improve grid energy efficiency and relieve network stress. Traditionally, complicated thermal models or passive participation of the users prevents HEMS from fully automating the involvement of demand-side energy management. In this paper, an advanced HEMS is proposed incorporating uncertainty-aware user preference. The energy consumption user behavior, including temporal and temperature habits, is firstly characterized in a data-driven way with non-intrusive load monitoring (NILM). To capture the potential uncertainties resulting from the characteristics of NILM modeling, a novel NILM model is developed with Bayesian theory. The NILM-based preference level is further integrated into the HEMS to schedule the appliances and respond the demand?…",Article,https://www.sciencedirect.com/science/article/pii/S0306261922011709,23,liu2022home,"Non-intrusive load monitoring,Bayesian neural network,Uncertainty Aware,user preference,home energy management system"
2020,ICDE,I/O Efficient Approximate Nearest Neighbour Search based on Learned Functions,"Mingjie Li, Ying Zhang, Yifang Sun, Wei Wang, Ivor W. Tsang, Xuemin Lin",Mingjie Li,English,"Approximate nearest neighbour search (ANNS) in high dimensional space is a fundamental problem in many applications, such as multimedia database, computer vision and information retrieval. Among many solutions, data-sensitive hashing-based methods are effective to this problem, yet few of them are designed for external storage scenarios and hence do not optimized for I/O efficiency during the query processing. In this paper, we introduce a novel data-sensitive indexing and query processing framework for ANNS with an emphasis on optimizing the I/O efficiency, especially, the sequential I/Os. The proposed index consists of several lists of point IDs, ordered by values that are obtained by learned hashing (i.e., mapping) functions on each corresponding data point. The functions are learned from the data and approximately preserve the order in the high-dimensional space. We consider two instantiations of?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9101839/,23,li2020efficient,Approximate Nearest Neighbour Search(ANNS)
2020,AAAI,Fine-Grained Named Entity Typing over Distantly Supervised Data Based on Refined Representation,"Muhammad Asif Ali, Yifang Sun, Bing Li, Wei Wang",Muhammad Asif Ali,English,"Fine-Grained Named Entity Typing (FG-NET) is a key component in Natural Language Processing (NLP). It aims at classifying an entity mention into a wide range of entity types. Due to a large number of entity types, distant supervision is used to collect training data for this task, which noisily assigns type labels to entity mentions irrespective of the context. In order to alleviate the noisy labels, existing approaches on FG-NET analyze the entity mentions entirely independent of each other and assign type labels solely based on mention's sentence-specific context. This is inadequate for highly overlapping and/or noisy type labels as it hinders information passing across sentence boundaries. For this, we propose an edge-weighted attentive graph convolution network that refines the noisy mention representations by attending over corpus-level contextual clues prior to the end classification. Experimental evaluation shows that the proposed model outperforms the existing research by a relative score of upto 10.2% and 8.3% for macro-f1 and micro-f1 respectively.",Conference paper,https://ojs.aaai.org/index.php/AAAI/article/view/6234,22,ali2020fine,None
2022,The VLDB Journal,On entity alignment at scale,"Weixin Zeng, Xiang Zhao, Xinyi Li, Jiuyang Tang, Wei Wang",Weixin Zeng,English,"Knowledge graph (KG), as an effective approach of organizing and storing data, has received growing attention over the last decade. A KG can hardly reach completeness since there are always a large amount of new data emerging. To increase the scale and coverage of KGs, a possible solution is to incorporate data from other KGs, and entity alignment (EA) plays a vital role during this process. EA is the task of detecting the entities that refer to the same real-world object but come from different KGs. Although a pile of approaches have been put forward to tackle this task, they are mostly evaluated on datasets in small size and cannot deal with large-scale data in practice. In this work, we study the task of EA at scale and put forward a novel solution that can manage large-scale KG pairs and meanwhile achieve promising alignment performance. First, we devise seed-oriented graph partition strategies to divide large?…",Article,https://link.springer.com/article/10.1007/s00778-021-00703-3,21,zeng2022entity,"Entity alignment,Scalable entity alignment,Reciprocal inference"
2022,Proceedings of the 2022 International Conference on Management of Data,Neural subgraph counting with wasserstein estimator,"Hanchen Wang, Rong Hu, Ying Zhang, Lu Qin, Wei Wang, Wenjie Zhang",Hanchen Wang,English,"Subgraph counting is a fundamental graph analysis task which has been widely used in many applications. As the problem of subgraph counting is NP-complete and hence intractable, approximate solutions have been widely studied, which fail to work with large and complex query graphs. Alternatively, Machine Learning techniques have been recently applied for this problem, yet the existing ML approaches either only support very small data graphs or cannot make full use of the data graph information, which inherently limits their scalability, estimation accuracies and robustness. In this paper, we propose a novel approximate subgraph counting algorithm, NeurSC, that can exploit and combine information from both the query graphs and the data graphs effectively and efficiently. It consists of two components: (1) an extraction module that adaptively generates simple yet representative substructures from data?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3514221.3526163,21,wang2022neural,"Subgraph Counting, Graph Neural Network(GNN)"
2021,Proceedings of the 44th International ACM SIGIR Conference on Research and?…,DAIR: A Query-Efficient Decision-based Attack on Image Retrieval Systems,"Mingyang Chen, Junda Lu, Yi Wang, Jianbin Qin, Wei Wang",Mingyang Chen,English,"There is an increasing interest in studying adversarial attacks on image retrieval systems. However, most of the existing attack methods are based on the white-box setting, where the attackers have access to all the model and database details, which is a strong assumption for practical attacks. The generic transfer-based attack also requires substantial resources yet the effect was shown to be unreliable. In this paper, we make the first attempt in proposing a query-efficient decision-based attack framework for the image retrieval (DAIR) to completely subvert the top-K retrieval results with human imperceptible perturbations. We propose an optimization-based method with a smoothed utility function to overcome the challenging discrete nature of the problem. To further improve the query efficiency, we propose a novel sampling method that can achieve the transferability between the surrogate and the target model?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3404835.3462887,21,chen2021dair,"Content-based Image Retrieval, Adversarial Attack in Deep Learning, Decision-based Attack in Deep Learning"
2021,Proceedings of the 2021 international conference on multimedia retrieval?…,A smart adversarial attack on deep hashing based image retrieval,"Junda Lu, Mingyang Chen, Yifang Sun, Wei Wang, Yi Wang, Xiaochun Yang",Junda Lu,English,"Deep hashing based retrieval models have been widely used in large-scale image retrieval systems. Recently, there has been a surging interest in studying the adversarial attack problem in deep hashing based retrieval models. However, the effectiveness of existing adversarial attacks is limited by their poor perturbation management, unawareness of ranking weight, and only laser-focusing on the attack image. These shortages lead to high perturbation costs yet low AP reductions. To overcome these shortages, we propose a novel adversarial attack framework to improve the effectiveness of adversarial attacks. Our attack designs a dimension-wise surrogate Hamming distance function to help with wiser perturbation management. Further, in generating adversarial examples, instead of focusing on a single image, we propose to collectively incorporate relevant images combined with an AP-oriented (average?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3460426.3463640,20,lu2021smart,"image retrieval, adversarial attack, deep hashing"
2020,EDBT,A Learning Based Approach to Predict Shortest-Path Distances,"Jianzhong Qi, Wei Wang, Rui Zhang, Zhuowei Zhao",Jianzhong Qi,English,,Conference paper,https://scholar.google.com/scholar?cluster=7445404443239290711&hl=en&oi=scholarr,19,qi2020learning,None
2022,2022 IEEE 38th International Conference on Data Engineering (ICDE),Reinforcement learning based query vertex ordering model for subgraph matching,"Hanchen Wang, Ying Zhang, Lu Qin, Wei Wang, Wenjie Zhang, Xuemin Lin",Hanchen Wang,English,"Subgraph matching is a fundamental problem in various fields that use graph structured data. Subgraph matching algorithms enumerate all isomorphic embeddings of a query graph    in a data graph G. An important branch of matching algorithms exploit the backtracking search approach which recursively extends intermediate results following a matching order of query vertices. It has been shown that the matching order plays a critical role in time efficiency of these backtracking based subgraph matching algorithms. In recent years, many advanced techniques for query vertex ordering (i.e., matching order generation) have been proposed to reduce the unpromising intermediate results according to the preset heuristic rules. In this paper, for the first time we apply the Reinforcement Learning (RL) and Graph Neural Networks (GNNs) techniques to generate the high-quality matching order for subgraph matching?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9835186/,17,wang2022reinforcement,"Subgraph Matching, Reinforcement Learning, Graph Neural Network(GNN)"
2021,Proceedings of the 27th ACM SIGKDD Conference on Knowledge Discovery & Data?…,High-Dimensional Similarity Query Processing for Data Science,"Jianbin Qin, Wei Wang, Chuan Xiao, Ying Zhang, Yaoshu Wang",Jianbin Qin,English,"Similarity query (a.k.a. nearest neighbor query) processing has been an active research topic for several decades. It is an essential procedure in a wide range of applications (e.g., classification & regression, deduplication, image retrieval, and recommender systems). Recently, representation learning and auto-encoding methods as well as pre-trained models have gained popularity. They basically deal with dense high-dimensional data, and this trend brings new opportunities and challenges to similarity query processing. Meanwhile, new techniques have emerged to tackle this long-standing problem theoretically and empirically.   This tutorial aims to provide a comprehensive review of high-dimensional similarity query processing for data science. It introduces solutions from a variety of research communities, including data mining (DM), database (DB), machine learning (ML), computer vision (CV), natural?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3447548.3470811,16,qin2021high,Similarity query
2020,Proceedings of the VLDB Endowment,Similarity query processing for high-dimensional data,"Jianbin Qin, Wei Wang, Chuan Xiao, Ying Zhang",Jianbin Qin,English,"Similarity query processing has been an active research topic for several decades. It is an essential procedure in a wide range of applications. Recently, embedding and auto-encoding methods as well as pre-trained models have gained popularity. They basically deal with high-dimensional data, and this trend brings new opportunities and challenges to similarity query processing for high-dimensional data. Meanwhile, new techniques have emerged to tackle this long-standing problem theoretically and empirically. In this tutorial, we summarize existing solutions, especially recent advancements from both database (DB) and machine learning (ML) communities, and analyze their strengths and weaknesses. We review exact and approximate methods such as cover tree, locality sensitive hashing, product quantization, and proximity graphs. We also discuss the selectivity estimation problem and show how researchers are bringing in state-of-the-art ML techniques to address the problem. By highlighting the strong connections between DB and ML, we hope that this tutorial provides an impetus towards new ML for DB solutions and vice versa.",Article,https://opus.lib.uts.edu.au/bitstream/10453/149587/2/p3437-qin.pdf,16,qin2020similarity,"Similarity Query Processing,  High-Dimensional Data"
2021,Proceedings of the 2021 International Conference on Management of Data,Consistent and flexible selectivity estimation for high-dimensional data,"Yaoshu Wang, Chuan Xiao, Jianbin Qin, Rui Mao, Makoto Onizuka, Wei Wang, Rui Zhang, Yoshiharu Ishikawa",Yaoshu Wang,English,"Selectivity estimation aims at estimating the number of database objects that satisfy a selection criterion. Answering this problem accurately and efficiently is essential to many applications, such as density estimation, outlier detection, query optimization, and data integration. The estimation problem is especially challenging for large-scale high-dimensional data due to the curse of dimensionality, the large variance of selectivity across different queries, and the need to make the estimator consistent (i.e., the selectivity is non-decreasing in the threshold). We propose a new deep learning-based model that learns a query-dependent piecewise linear function as selectivity estimator, which is flexible to fit the selectivity curve of any distance function and query object, while guaranteeing that the output is non-decreasing in the threshold. To improve the accuracy for large datasets, we propose to partition the dataset into?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3448016.3452772,15,wang2021consistent,"selectivity estimation,high-dimensional data,piecewise linear function, deep neural network"
2021,The VLDB Journal 30,EI-LSH: An early-termination driven I/O efficient incremental c-approximate nearest neighbor search,"Wanqi Liu, Hanchen Wang, Ying Zhang, Wei Wang, Lu Qin, Xuemin Lin",Wanqi Liu,English," Nearest neighbor in high-dimensional space has been widely used in various fields such as databases, data mining and machine learning. The problem has been well solved in low-dimensional space. However, when it comes to high-dimensional space, due to the curse of dimensionality, the problem is challenging. As a trade-off between accuracy and efficiency, c-approximate nearest neighbor (c-ANN) is considered instead of an exact NN search in high-dimensional space. A variety of c-ANN algorithms have been proposed, one of the important schemes for the c-ANN problem is called Locality-sensitive hashing (LSH), which projects a high-dimensional dataset into a low-dimensional dataset and can return a c-ANN with a constant probability. In this paper, we propose a new aggressive early-termination (ET) condition which stops the algorithm with LSH scheme earlier under the same theoretical?…",Article,https://link.springer.com/article/10.1007/s00778-020-00635-4,15,liu2021ei,"Locality-sensitive hashing,Approximate nearest neighbor search,Similarity search ,I/O efficient algorithm"
2021,Advances in Neural Information Processing Systems 34,Ks-gnn: Keywords search over incomplete graphs via graphs neural network,"Yu Hao, Xin Cao, Yufan Sheng, Yixiang Fang, Wei Wang",Yu Hao,English,"Keyword search is a fundamental task to retrieve information that is the most relevant to the query keywords. Keyword search over graphs aims to find subtrees or subgraphs containing all query keywords ranked according to some criteria. Existing studies all assume that the graphs have complete information. However, real-world graphs may contain some missing information (such as edges or keywords), thus making the problem much more challenging. To solve the problem of keyword search over incomplete graphs, we propose a novel model named KS-GNN based on the graph neural network and the auto-encoder. By considering the latent relationships and the frequency of different keywords, the proposed KS-GNN aims to alleviate the effect of missing information and is able to learn low-dimensional representative node embeddings that preserve both graph structure and keyword features. Our model can effectively answer keyword search queries with linear time complexity over incomplete graphs. The experiments on four real-world datasets show that our model consistently achieves better performance than state-of-the-art baseline methods in graphs having missing information.",Article,https://proceedings.neurips.cc/paper/2021/hash/0d7363894acdee742caf7fe4e97c4d49-Abstract.html,14,hao2021ks,"Keyword search,Graph Neural Network(GNN)"
2021,Proceedings of the AAAI Conference on Artificial Intelligence,Adversarial Defence by Diversified Simultaneous Training of Deep Ensembles,"Bo Huang, Zhiwei Ke, Yi Wang, Wei Wang, Linlin Shen, Feng Liu",Bo Huang,English,"Learning-based classifiers are susceptible to adversarial examples. Existing defence methods are mostly devised on individual classifiers. Recent studies showed that it is viable to increase adversarial robustness by promoting diversity over an ensemble of models. In this paper, we propose adversarial defence by encouraging ensemble diversity on learning high-level feature representations and gradient dispersion in simultaneous training of deep ensemble networks. We perform extensive evaluations under white-box and black-box attacks including transferred examples and adaptive attacks. Our approach achieves a significant gain of up to 52% in adversarial robustness, compared with the baseline and the state-of-the-art method on image benchmarks with complex data scenes. The proposed approach complements the defence paradigm of adversarial training, and can further boost the performance. The source code is available at https://github. com/ALIS-Lab/AAAI2021-PDD.",Article,https://ojs.aaai.org/index.php/AAAI/article/view/16955,14,huang2021adversarial,None
2022,Proceedings of the ACM SIGCOMM 2022 Conference,Software-defined network assimilation: bridging the last mile towards centralized network configuration management with NAssim,"Huangxun Chen, Yukai Miao, Li Chen, Haifeng Sun, Hong Xu, Libin Liu, Gong Zhang, Wei Wang",Huangxun Chen,English,"On-boarding new devices into an existing SDN network is a pain for network operations (NetOps) teams, because much expert effort is required to bridge the gap between the configuration models of the new devices and the unified data model in the SDN controller. In this work, we present an assistant framework NAssim, to help NetOps accelerate the process of assimilating a new device into a SDN network. Our solution features a unified parser framework to parse diverse device user manuals into preliminary configuration models, a rigorous validator that confirm the correctness of the models via formal syntax analysis, model hierarchy validation and empirical data validation, and a deep-learning-based mapping algorithm that uses state-of-the-art neural language processing techniques to produce human-comprehensible recommended mapping between the validated configuration model and the one in the SDN?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544216.3544244,13,chen2022software,"Multi-Vendor Networks, Network ConfigurationManagement, Software-Defined Networks"
2023,Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern?…,Boosting Accuracy and Robustness of Student Models via Adaptive Adversarial Distillation,"Bo Huang, Mingyang Chen, Yi Wang, Junda Lu, Minhao Cheng, Wei Wang",Bo Huang,English,"Distilled student models in teacher-student architectures are widely considered for computational-effective deployment in real-time applications and edge devices. However, there is a higher risk of student models to encounter adversarial attacks at the edge. Popular enhancing schemes such as adversarial training have limited performance on compressed networks. Thus, recent studies concern about adversarial distillation (AD) that aims to inherit not only prediction accuracy but also adversarial robustness of a robust teacher model under the paradigm of robust optimization. In the min-max framework of AD, existing AD methods generally use fixed supervision information from the teacher model to guide the inner optimization for knowledge distillation which often leads to an overcorrection towards model smoothness. In this paper, we propose an adaptive adversarial distillation (AdaAD) that involves the teacher model in the knowledge optimization process in a way interacting with the student model to adaptively search for the inner results. Comparing with state-of-the-art methods, the proposed AdaAD can significantly boost both the prediction accuracy and adversarial robustness of student models in most scenarios. In particular, the ResNet-18 model trained by AdaAD achieves top-rank performance (54.23% robust accuracy) on RobustBench under AutoAttack.",Conference paper,http://openaccess.thecvf.com/content/CVPR2023/html/Huang_Boosting_Accuracy_and_Robustness_of_Student_Models_via_Adaptive_Adversarial_CVPR_2023_paper.html,11,huang2023boosting,None
