Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2020,2020 IEEE International Parallel and Distributed Processing Symposium (IPDPS?…,Demystifying tensor cores to optimize half-precision matrix multiply,"Da Yan, Wei Wang, Xiaowen Chu",Da Yan,English,"Half-precision matrix multiply has played a key role in the training of deep learning models. The newly designed Nvidia Tensor Cores offer the native instructions for half-precision small matrix multiply, based on which Half-precision General Matrix Multiply (HGEMM) routines are developed and can be accessed through high-level APIs. In this paper, we, for the first time, demystify how Tensor Cores on NVIDIA Turing architecture work in great details, including the instructions used, the registers and data layout required, as well as the throughput and latency of Tensor Core operations. We further benchmark the memory system of Turing GPUs and conduct quantitative analysis of the performance. Our analysis shows that the bandwidth of DRAM, L2 cache and shared memory is the new bottleneck for HGEMM, whose performance is previously believed to be bound by computation. Based on our newly discovered?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9139835/,74,yan2020demystifying,"GEMM, GPU, Tensor Core, Half-precision"
2020,2020 20th IEEE/ACM International Symposium on Cluster,Benchmarking the performance and energy efficiency of AI accelerators for AI training,"Yuxin Wang, Qiang Wang, Shaohuai Shi, Xin He, Zhenheng Tang, Kaiyong Zhao, Xiaowen Chu",Yuxin Wang,English,"Deep learning has become widely used in complex AI applications. Yet, training a deep neural network (DNNs) model requires a considerable amount of calculations, long running time, and much energy. Nowadays, many-core AI accelerators (e.g., GPUs and TPUs) are designed to improve the performance of AI training. However, processors from different vendors perform dissimilarly in terms of performance and energy consumption. To investigate the differences among several popular off-the-shelf processors (i.e., Intel CPU, NVIDIA GPU, AMD GPU, and Google TPU) in training DNNs, we carry out a comprehensive empirical study on the performance and energy efficiency of these processors 1  by benchmarking a representative set of deep learning workloads, including computation-intensive operations, classical convolutional neural networks (CNNs), recurrent neural networks (LSTM), Deep Speech 2, and?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9139681/,58,wang2020benchmarking,"AI Accelerator, Deep Learning, CPU, GPU, TPU, Computation-intensive Operations, Convolution Neural Networks, Recurrent Neural Networks, Transformer, Deep Speech 2"
2020,IEEE Transactions on Parallel and Distributed Systems,GPGPU performance estimation with core and memory frequency scaling,"Qiang Wang, Xiaowen Chu",Qiang Wang,English,"Contemporary graphics processing units (GPUs) support dynamic voltage and frequency scaling to balance computational performance and energy consumption. However, accurate and straightforward performance estimation for a given GPU kernel under different frequency settings is still lacking for real hardware, which is essential to determine the best frequency configuration for energy saving. In this article, we reveal a fine-grained analytical model to estimate the execution time of GPU kernels with both core and memory frequency scaling. Compared to the cycle-level simulators, which are too slow to apply on real hardware, our model only needs simple and one-off micro-benchmarks to extract a set of hardware parameters and kernel performance counters without any source code analysis. Our experimental results show that the proposed performance model can capture the kernel performance scaling?…",Article,https://ieeexplore.ieee.org/abstract/document/9124659/,72,wang2020gpgpu,"Graphics Processing Units, Dynamic Voltage and Frequency Scaling, GPU Performance Modeling"
2020,Proceedings of the 25th ACM SIGPLAN symposium on principles and practice of?…,Optimizing batched winograd convolution on GPUs,"Da Yan, Wei Wang, Xiaowen Chu",Da Yan,English,"In this paper, we present an optimized implementation for single-precision Winograd convolution on NVIDIA Volta and Turing GPUs. Compared with the state-of-the-art Winograd convolution in cuDNN 7.6.1, our implementation achieves up to 2.13X speedup on Volta V100 and up to 2.65X speedup on Turing RTX2070. On both Volta and Turing GPUs, our implementation achieves up to 93% of device peak. Apart from analyzing and benchmarking different high-level optimization options, we also build a SASS assembler TuringAs for Volta and Turing that enables tuning the performance at the native assembly level. The new optimization opportunities uncovered by TuringAs not only improve the Winograd convolution but can also benefit CUDA compilers and native assembly programming. We have released TuringAs as an open-source software. To the best of our knowledge, this is the first public-available?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3332466.3374520,64,yan2020optimizing,"Convolution, GPU, Performance"
2020,Proc. of IEEE INFOCOM 2020,Communication-efficient distributed deep learning with merged gradient sparsification on gpus,"Shaohuai Shi, Qiang Wang, Xiaowen Chu, Bo Li, Yang Qin, Ruihao Liu, Xinxiao Zhao",Shaohuai Shi,English,"Distributed synchronous stochastic gradient descent (SGD) algorithms are widely used in large-scale deep learning applications, while it is known that the communication bottleneck limits the scalability of the distributed system. Gradient sparsification is a promising technique to significantly reduce the communication traffic, while pipelining can further overlap the communications with computations. However, gradient sparsification introduces extra computation time, and pipelining requires many layer-wise communications which introduce significant communication startup overheads. Merging gradients from neighbor layers could reduce the startup overheads, but on the other hand it would increase the computation time of sparsification and the waiting time for the gradient computation. In this paper, we formulate the trade-off between communications and computations (including backward computation and?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9155269/,64,shi2020communication,"Distributed Deep Learning, Gradient Communication, Merged Gradient"
2021,arXiv preprint arXiv:2111.11066,Fedcv: a federated learning framework for diverse computer vision tasks,"Chaoyang He, Alay Dilipbhai Shah, Zhenheng Tang, Di Fan1Adarshan Naiynar Sivashunmugam, Keerti Bhogaraju, Mita Shimpi, Li Shen, Xiaowen Chu, Mahdi Soltanolkotabi, Salman Avestimehr",Chaoyang He,English,"Federated Learning (FL) is a distributed learning paradigm that can learn a global or personalized model from decentralized datasets on edge devices. However, in the computer vision domain, model performance in FL is far behind centralized training due to the lack of exploration in diverse tasks with a unified FL framework. FL has rarely been demonstrated effectively in advanced computer vision tasks such as object detection and image segmentation. To bridge the gap and facilitate the development of FL for computer vision tasks, in this work, we propose a federated learning library and benchmarking framework, named FedCV, to evaluate FL on the three most representative computer vision tasks: image classification, image segmentation, and object detection. We provide non-I.I.D. benchmarking datasets, models, and various reference FL algorithms. Our benchmark study suggests that there are multiple challenges that deserve future exploration: centralized training tricks may not be directly applied to FL; the non-I.I.D. dataset actually downgrades the model accuracy to some degree in different tasks; improving the system efficiency of federated training is challenging given the huge number of parameters and the per-client memory cost. We believe that such a library and benchmark, along with comparable evaluation settings, is necessary to make meaningful progress in FL on computer vision tasks. FedCV is publicly available: https://github.com/FedML-AI/FedCV.",Article,https://arxiv.org/abs/2111.11066,64,he2021fedcv,"Federated Learning,benchmark,computer vision"
2020,BlockApp 2020,Performance Characterization and Bottleneck Analysis of Hyperledger Fabric,"Canhui Wang, Xiaowen Chu",Canhui Wang,English,"Hyperledger Fabric is a popular open-source project for deploying permissioned blockchains. Many performance characteristics of the latest Hyperledger Fabric (e.g., performance characteristics of each phase, the impacts of ordering services, bottleneck and scalability) are still not well understood due to the performance complexity of distributed systems. We conducted a thorough performance evaluation on the first long term support release of Hyperledger Fabric. We studied the performance characteristics of each phase, including execute, order, and the validate phase, according to Hyperledger Fabric's new execute-order-validate architecture. We also studied the ordering services, including Solo, Kafka, and Raft. Our experimental results showed some findings as follows. 1) The execution phase exhibited a good scalability under the OR endorsement policy but not with the AND endorsement policy. 2) We were?…",Article,https://ieeexplore.ieee.org/abstract/document/9355625/,61,wang2020performance,"Blockchain, Hyperledger Fabric, Benchmarking,Performance Evaluation"
2022,The 39th International Conference on Machine Learning (ICML 2022),Virtual Homogeneity Learning: Defending against Data Heterogeneity in Federated Learning,"Zhenheng Tang, Yonggang Zhang, Shaohuai Shi, Xin He, Bo Han, Xiaowen Chu",Zhenheng Tang,English,"In federated learning (FL), model performance typically suffers from client drift induced by data heterogeneity, and mainstream works focus on correcting client drift. We propose a different approach named virtual homogeneity learning (VHL) to directly “rectify” the data heterogeneity. In particular, VHL conducts FL with a virtual homogeneous dataset crafted to satisfy two conditions: containing no private information and being separable. The virtual dataset can be generated from pure noise shared across clients, aiming to calibrate the features from the heterogeneous clients. Theoretically, we prove that VHL can achieve provable generalization performance on the natural distribution. Empirically, we demonstrate that VHL endows FL with drastically improved convergence speed and generalization performance. VHL is the first attempt towards using a virtual dataset to address data heterogeneity, offering new and effective means to FL.",Conference paper,https://proceedings.mlr.press/v162/tang22d.html,63,tang2022virtual,"virtual homogeneity learning,Federated Learning"
2021,Proceedings of the 2021 international conference on management of data,P2B-Trace: Privacy-Preserving Blockchain-based Contact Tracing to Combat Pandemics,"Zhe Peng, Cheng Xu, Haixin Wang, Jinbin Huang, Jianliang Xu, Xiaowen Chu",Zhe Peng,English,"The eruption of a pandemic, such as COVID-19, can cause an unprecedented global crisis. Contact tracing, as a pillar of communicable disease control in public health for decades, has shown its effectiveness on pandemic control. Despite intensive research on contact tracing, existing schemes are vulnerable to attacks and can hardly simultaneously meet the requirements of data integrity and user privacy. The design of a privacy-preserving contact tracing framework to ensure the integrity of the tracing procedure has not been sufficiently studied and remains a challenge. In this paper, we propose P2B-Trace, a privacy-preserving contact tracing initiative based on blockchain. First, we design a decentralized architecture with blockchain to record an authenticated data structure of the user's contact records, which prevents the user from intentionally modifying his local records afterward. Second, we develop a zero?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3448016.3459237,60,peng2021p2b,"Contact tracing, Integrity, Privacy-preserving, Blockchain"
2021,MLSys 2021,Towards Scalable Distributed Training of Deep Learning on Public Cloud Clusters,"Shaohuai Shi, Xianhao Zhou, Shutao Song, Xingyao Wang, Zilin Zhu, Xue Huang, Xinan Jiang, Feihu Zhou, Zhenyu Guo, Liqiang Xie, Rui Lan, Xianbin Ouyang, Yan Zhang, Jieqian Wei, Jing Gong, Weiliang Lin, Ping Gao, Peng Meng, Xiaomin Xu, Chenyang Guo, Bo Yang, Zhibo Chen, Yongjian Wu, Xiaowen Chu",Shaohuai Shi,English,"Distributed training techniques have been widely deployed in large-scale deep models training on dense-GPU clusters. However, on public cloud clusters, due to the moderate inter-connection bandwidth between instances, traditional state-of-the-art distributed training systems cannot scale well in training large-scale models. In this paper, we propose a new computing and communication efficient top-k sparsification communication library for distributed training. To further improve the system scalability, we optimize I/O by proposing a simple yet efficient multi-level data caching mechanism and optimize the update operation by introducing a novel parallel tensor operator. Experimental results on a 16-node Tencent Cloud cluster (each node with 8 Nvidia Tesla V100 GPUs) show that our system achieves 25%-40% faster than existing state-of-the-art systems on CNNs and Transformer. We finally break the record on DAWNBench on training ResNet-50 to 93% top-5 accuracy on ImageNet.",Article,https://proceedings.mlsys.org/paper_files/paper/2021/hash/25a3192c804d6b1c7d309c0155d3aa1a-Abstract.html,51,shi2021towards,"stochastic gradient descent,deep learning,cloud cluster"
2021,2021 IEEE International Conference on Multimedia and Expo (ICME),Irs: A large naturalistic indoor robotics stereo dataset to train deep models for disparity and surface normal estimation,"Qiang Wang, Shizhen Zheng, Qingsong Yan, Fei Deng, Kaiyong Zhao, Xiaowen Chu",Qiang Wang,English,"Indoor robotics applications heavily rely on scene understanding and reconstruction. Compared to monocular vision, stereo vision methods are more promising to produce accurate geometrical information, such as surface normal and depth/disparity. Besides, deep learning models have shown their superior performance in stereo vision tasks. However, existing stereo datasets rarely contain high-quality surface normal and disparity ground truth, hardly satisfying the demand of training a prospective deep model. To this end, we introduce a large-scale indoor robotics stereo (IRS) dataset with over 100K stereo images and high-quality surface normal and disparity maps. Leveraging the advanced techniques of our customized rendering engine, the dataset is considerably close to the real-world scenes. Besides, we present DTN-Net, a two-stage deep model for surface normal estimation. Extensive experiments show?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9428423/,46,wang2021irs,"indoor robotics stereo, deep learning"
2020,IEEE Network,A quantitative survey of communication optimizations in distributed deep learning,"Shaohuai Shi, Zhenheng Tang, Xiaowen Chu, Chengjian Liu, Wei Wang, Bo Li",Shaohuai Shi,English,"Nowadays, large and complex deep learning (DL) models are increasingly trained in a distributed manner across multiple worker machines, in which extensive communications between workers pose serious scaling problems. In this article, we present a quantitative survey of communication optimization techniques for data parallel distributed DL. We first identify the major communication challenges and classify the existing solutions into three levels, namely the learning algorithm, the system architecture, and the network infrastructure. We present the state-of-the-art communication optimization techniques and conduct a comparative study of seven common lossless distributed DL methods on a 32-GPU cluster with 100Gb/s InfiniBand (IB). We show that the DL models with low model intensity (such as BERT and BERT-Large) are difficult to scale out even with the best available lossless algorithm over 100Gb/s IB?…",Article,https://ieeexplore.ieee.org/abstract/document/9275615/,39,shi2020quantitative,"deep learning, data parallel distributed,GPU"
2021,Process Safety and Environmental Protection 155,Deep learning identifies leak in water pipeline system using transient frequency response,"Ziyuan Liao, Hexiang Yan, Zhenheng Tang, Xiaowen Chu, Tao Tao",Ziyuan Liao,English,"Pipeline leak identification method using transient frequency response (TFR) has been researched in the past two decades. To extend this method to a more general water pipeline system with hydraulic uncertainties, this work (1) introduces deep learning (DL) into the TFR-based leak identification framework and (2) develops extended TFR equations in matrix form for DL learning set generation. In this framework, TFR equations are firstly solved in a pre-calibrated hydraulic model of the system to extract frequency response function (FRF) for the training set preparation. Then the simulated FRFs are fed to train fully linear DenseNet (FL-DenseNet) for feature recognition. Finally, the measured FRF of the system is fed to the trained FL-DenseNet to identify a leak to a pipe in the suspected leak area. A study on a hypothetical small system shows that the proposed framework has robustness against uncertainties of?…",Article,https://www.sciencedirect.com/science/article/pii/S0957582021005061,33,liao2021deep,"Leak identification,Deep learning,Frequency response,Water pipelines"
2021,Neurocomputing 462,Leveraging graph neural networks for point-of-interest recommendations,"Jiyong Zhang, Xin Liu, Xiaofei Zhou, Xiaowen Chu",Jiyong Zhang,English,"Point-of-Interest (POI) recommendation, i.e., suggesting POIs that a user is likely to visit, is a key task to improve user experience in location based social networks (LBSNs). Existing models either focus on geographical influence without considering other factors such as social influence and temporal influence or rely on linear methods to combine different modeling factors, lacking a sophisticated and systematical way to learn representations for users and POIs for recommendation. To remedy these issues, in this work we propose GNN-POI, a generic POI recommendation framework that leverages Graph Neural Networks (GNNs), which demonstrate powerful modeling capacity to learn node representations from node information and topological structure to improve POI recommendation. Specifically, we construct a LBSN graph comprising of two types of nodes, i.e., user node and POI node. For a target user, her?…",Article,https://www.sciencedirect.com/science/article/pii/S0925231221011395,28,zhang2021leveraging,"POI recommendation,Graph neural network,Bi-LTSM,Location based social network"
2022,IEEE Network,Incentive mechanisms in federated learning and a game-theoretical approach,"Rongfei Zeng, Chao Zeng, Xingwei Wang, Bo Li, Xiaowen Chu",Rongfei Zeng,English,"Federated learning (FL) represents a new machine learning paradigm, utilizing various resources from participants to collaboratively train a global model without exposing the privacy of training data. The learning performance critically depends on various resources provided by participants and their active participation. Hence, it is essential to enable more participants to actively contribute their valuable resources in FL. In this article, we present a survey of incentive mechanisms for FL. We identify the incentive problem, outline its framework, and categorically discuss the state-of-the-art incentive mechanisms in Shapley value, Stackelberg game, auction, contract, and reinforcement learning. In addition, we propose three multi-dimensional game-theoretical models to study the economical behaviors of participants and demonstrate their applicability in cross-silo FL scenarios.",Article,https://ieeexplore.ieee.org/abstract/document/9843871/,26,zeng2022incentive,Federated Learning
2023,arXiv preprint arXiv:2308.03303,Lora-fa: Memory-efficient low-rank adaptation for large language models fine-tuning,"Longteng Zhang, Lin Zhang, Shaohuai Shi, Xiaowen Chu, Bo Li",Longteng Zhang,English,"The low-rank adaptation (LoRA) method can largely reduce the amount of trainable parameters for fine-tuning large language models (LLMs), however, it still requires expensive activation memory to update low-rank weights. Reducing the number of LoRA layers or using activation recomputation could harm the fine-tuning performance or increase the computational overhead. In this work, we present LoRA-FA, a memory-efficient fine-tuning method that reduces the activation memory without performance degradation and expensive recomputation. LoRA-FA chooses to freeze the projection-down weight of  and update the projection-up weight of  in each LoRA layer. It ensures the change of model weight reside in a low-rank space during LLMs fine-tuning, while eliminating the requirement to store full-rank input activations. We conduct extensive experiments across multiple model types (RoBERTa, T5, LLaMA) and model scales. Our results show that LoRA-FA can always achieve close fine-tuning accuracy across different tasks compared to full parameter fine-tuning and LoRA. Furthermore, LoRA-FA can reduce the overall memory cost by up to 1.4 compared to LoRA.",Article,https://arxiv.org/abs/2308.03303,15,zhang2023lora,"low-rank adaptation,large language models,LLaMA"
2020,The 24th European Conference on Artificial Intelligence,Layer-wise Adaptive Gradient Sparsification for Distributed Deep Learning with Convergence Guarantees,"Shaohuai Shi, Zhenheng Tang, Qiang Wang, Kaiyong Zhao, Xiaowen Chu",Shaohuai Shi,English,"To reduce the long training time of large deep neural network (DNN) models, distributed synchronous stochastic gradient descent (S-SGD) is commonly used on a cluster of workers. However, the speedup brought by multiple workers is limited by the communication overhead. Two approaches, namely pipelining and gradient sparsification, have been separately proposed to alleviate the impact of communication overheads. Yet, the gradient sparsification methods can only initiate the communication after the backpropagation, and hence miss the pipelining opportunity. In this paper, we propose a new distributed optimization method named LAGS-SGD, which combines S-SGD with a novel layer-wise adaptive gradient sparsification (LAGS) scheme. In LAGS-SGD, every worker selects a small set of ""significant"" gradients from each layer independently whose size can be adaptive to the communication-to-computation ratio of that layer. The layer-wise nature of LAGS-SGD opens the opportunity of overlapping communications with computations, while the adaptive nature of LAGS-SGD makes it flexible to control the communication time. We prove that LAGS-SGD has convergence guarantees and it has the same order of convergence rate as vanilla S-SGD under a weak analytical assumption. Extensive experiments are conducted to verify the analytical assumption and the convergence performance of LAGS-SGD. Experimental results on a 16-GPU cluster show that LAGS-SGD outperforms the original S-SGD and existing sparsified S-SGD without losing obvious model accuracy.",Conference paper,https://arxiv.org/abs/1911.08727,25,shi2020layer," deep neural network,stochastic gradient descent, layer-wise adaptive gradient sparsification"
2022,IEEE Transactions on Parallel and Distributed Systems,Energy-aware non-preemptive task scheduling with deadline constraint in dvfs-enabled heterogeneous clusters,"Qiang Wang, Xinxin Mei, Hai Liu, Yiu-Wing Leung, Zongpeng Li, Xiaowen Chu",Qiang Wang,English,"Energy conservation of large data centers for high performance computing workloads, such as deep learning with Big Data, is of critical significance, where cutting down a few percent of electricity translates into million-dollar savings. This work studies energy conservation on emerging CPU-GPU hybrid clusters through dynamic voltage and frequency scaling (DVFS). We aim at minimizing the total energy consumption of processing a batch of offline tasks or a sequence of real-time tasks under deadline constraints. We derive a fast and accurate analytical model to compute the appropriate voltage/frequency setting for each task, and assign multiple tasks to the cluster with heuristic scheduling algorithms. In particular, our model stresses the nonlinear relationship between task execution time and processor speed for GPU-accelerated applications, for more accurately capturing real-world GPU energy consumption. In?…",Article,https://ieeexplore.ieee.org/abstract/document/9790352/,12,wang2022energy,"Graphics processing units, dynamic voltage and frequency scaling, task scheduling"
