Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2023,arXiv preprint arXiv:2302.13002 3,DA-BEV: Depth aware BEV transformer for 3D object detection,"Hao Zhang, Hongyang Li, Xingyu Liao, Feng Li, Shilong Liu, Lionel M Ni, Lei Zhang",Hao Zhang,English,None,Article,https://scholar.google.com/scholar?cluster=15866523284122625081&hl=en&oi=scholarr,8,zhang2023bev,"Transformer,Object Detection"
2020,IEEE Transactions on Image Processing 29,Generalized convolutional sparse coding with unknown noise,"Yaqing Wang, James T Kwok, Lionel M Ni",Yaqing Wang,English,"Convolutional sparse coding (CSC) can learn representative shift-invariant patterns from data. However, existing CSC methods assume the Gaussian noise, which can be restrictive in some challenging applications. In this paper, we propose a generalized CSC model capable of handling complicated unknown noise. The noise is modeled by the Gaussian mixture model, which can approximate any continuous probability density function. The Expectation-Maximization algorithm is used to solve the resultant learning problem. For efficient optimization, the crux is to speed up the convolution in the frequency domain while keeping the other computations involving the weight matrix in the spatial domain. We design an efficient solver for the weighted CSC problem in the M-step. The dictionary and codes are updated simultaneously by an efficient nonconvex accelerated proximal gradient algorithm. The resultant?…",Article,https://ieeexplore.ieee.org/abstract/document/9049336/,8,wang2020generalized,"convolutional sparse coding, noise modeling, Gaussian mixture model"
2023,arXiv preprint arXiv:2308.00016,Alpha-gpt: Human-ai interactive alpha mining for quantitative investment,"Saizhuo Wang, Hang Yuan, Leon Zhou, Lionel M Ni, Heung-Yeung Shum, Jian Guo",Saizhuo Wang,English,"One of the most important tasks in quantitative investment research is mining new alphas (effective trading signals or factors). Traditional alpha mining methods, either hand-crafted factor synthesizing or algorithmic factor mining (e.g., search with genetic programming), have inherent limitations, especially in implementing the ideas of quants. In this work, we propose a new alpha mining paradigm by introducing human-AI interaction, and a novel prompt engineering algorithmic framework to implement this paradigm by leveraging the power of large language models. Moreover, we develop Alpha-GPT, a new interactive alpha mining system framework that provides a heuristic way to ``understand'' the ideas of quant researchers and outputs creative, insightful, and effective alphas. We demonstrate the effectiveness and advantage of Alpha-GPT via a number of alpha mining experiments.",Article,https://arxiv.org/abs/2308.00016,6,wang2023alpha,"large language models,quantitative investment"
2023,Journal of Computer Science and Technology,"Ubiquitous WiFi and Acoustic Sensing: Principles, Technologies, and Applications","Jia-Ling Huang, Yun-Shu Wang, Yong-Pan Zou, Kai-Shun Wu, Lionel Ming-shuan Ni",Jia-Ling Huang,English,"With the increasing pervasiveness of mobile devices such as smartphones, smart TVs, and wearables, smart sensing, transforming the physical world into digital information based on various sensing medias, has drawn researchers’ great attention. Among different sensing medias, WiFi and acoustic signals stand out due to their ubiquity and zero hardware cost. Based on different basic principles, researchers have proposed different technologies for sensing applications with WiFi and acoustic signals covering human activity recognition, motion tracking, indoor localization, health monitoring, and the like. To enable readers to get a comprehensive understanding of ubiquitous wireless sensing, we conduct a survey of existing work to introduce their underlying principles, proposed technologies, and practical applications. Besides we also discuss some open issues of this research area. Our survey reals that as a?…",Article,https://link.springer.com/article/10.1007/s11390-023-3073-5,5,huang2023ubiquitous,"WiFi sensing, acoustic sensing, human-computer interaction, human activity recognition"
2022,arXiv preprint arXiv:2301.04020,"Quant 4.0: Engineering Quantitative Investment with Automated, Explainable and Knowledge-driven Artificial Intelligence","Jian Guo, Saizhuo Wang, Lionel M Ni, Heung-Yeung Shum",Jian Guo,English,"Quantitative investment (``quant'') is an interdisciplinary field combining financial engineering, computer science, mathematics, statistics, etc. Quant has become one of the mainstream investment methodologies over the past decades, and has experienced three generations: Quant 1.0, trading by mathematical modeling to discover mis-priced assets in markets; Quant 2.0, shifting quant research pipeline from small ``strategy workshops'' to large ``alpha factories''; Quant 3.0, applying deep learning techniques to discover complex nonlinear pricing rules. Despite its advantage in prediction, deep learning relies on extremely large data volume and labor-intensive tuning of ``black-box'' neural network models. To address these limitations, in this paper, we introduce Quant 4.0 and provide an engineering perspective for next-generation quant. Quant 4.0 has three key differentiating components. First, automated AI changes quant pipeline from traditional hand-craft modeling to the state-of-the-art automated modeling, practicing the philosophy of ``algorithm produces algorithm, model builds model, and eventually AI creates AI''. Second, explainable AI develops new techniques to better understand and interpret investment decisions made by machine learning black-boxes, and explains complicated and hidden risk exposures. Third, knowledge-driven AI is a supplement to data-driven AI such as deep learning and it incorporates prior knowledge into modeling to improve investment decision, in particular for quantitative value investing. Moreover, we discuss how to build a system that practices the Quant 4.0 concept. Finally, we propose ten challenging?…",Article,https://arxiv.org/abs/2301.04020,5,guo2022quant,"Quantitative investment,Knowledge-driven AI"
2021,Knowledge-Based Systems 229,Learning cognitive embedding using signed knowledge interaction graph,"Yujia Huo, Derek F Wong, Lionel M Ni, Lidia S Chao, Jing Zhang, Xin Zuo",Yujia Huo,English,"Measuring learner cognition based on their problem-solving performance is a joint discipline of cognitive psychology and machine learning. In the case of learner problem-solving, the interaction between learner and knowledge forms a typical type of signed interaction graph. Interaction graphs are a widely used and effective solution to model the relationships between interacting entities. However, most of previous interaction graph methods are inclined to the observed interactions as positive links but they often fail to consider unobserved and negative links, which leads to an insufficiency in capturing the complete cognition/mis-cognition proximity information. To address this limitation, we propose a knowledge graph representation learning method that is based on signed knowledge interaction network (SKIN). We explicitly model the correct/incorrect cognitive performance as the positively+/negatively? signed?…",Article,https://www.sciencedirect.com/science/article/pii/S095070512100589X,4,huo2021learning,"Signed interaction graph,Representation learning,Knowledge representation"
2023,arXiv preprint arXiv:2302.09347,Closed-loop transcription via convolutional sparse coding,"Xili Dai, Ke Chen, Shengbang Tong, Jingyuan Zhang, Xingjian Gao, Mingyang Li, Druv Pai, Yuexiang Zhai, XIaojun Yuan, Heung-Yeung Shum, Lionel M Ni, Yi Ma",Xili Dai,English,"Autoencoding has achieved great empirical success as a framework for learning generative models for natural images. Autoencoders often use generic deep networks as the encoder or decoder, which are difficult to interpret, and the learned representations lack clear structure. In this work, we make the explicit assumption that the image distribution is generated from a multi-stage sparse deconvolution. The corresponding inverse map, which we use as an encoder, is a multi-stage convolution sparse coding (CSC), with each stage obtained from unrolling an optimization algorithm for solving the corresponding (convexified) sparse coding program. To avoid computational difficulties in minimizing distributional distance between the real and generated images, we utilize the recent closed-loop transcription (CTRL) framework that optimizes the rate reduction of the learned sparse representations. Conceptually, our method has high-level connections to score-matching methods such as diffusion models. Empirically, our framework demonstrates competitive performance on large-scale datasets, such as ImageNet-1K, compared to existing autoencoding and generative methods under fair conditions. Even with simpler networks and fewer computational resources, our method demonstrates high visual quality in regenerated images. More surprisingly, the learned autoencoder performs well on unseen datasets. Our method enjoys several side benefits, including more structured and interpretable representations, more stable convergence, and scalability to large datasets. Our method is arguably the first to demonstrate that a concatenation of multiple?…",Article,https://arxiv.org/abs/2302.09347,3,dai2023closed,"convolution sparse coding, closed-loop transcription"
2023,Journal of Computer Science and Technology,HXPY: A high-performance data processing package for financial time-series data,"Jiadong Guo, Jingshu Peng, Hang Yuan, Lionel Ming-shuan Ni",Jiadong Guo,English,"A tremendous amount of data has been generated by global financial markets everyday, and such time-series data needs to be analyzed in real time to explore its potential value. In recent years, we have witnessed the successful adoption of machine learning models on financial data, where the importance of accuracy and timeliness demands highly effective computing frameworks. However, traditional financial time-series data processing frameworks have shown performance degradation and adaptation issues, such as the outlier handling with stock suspension in Pandas and TA-Lib. In this paper, we propose HXPY, a high-performance data processing package with a C++/Python interface for financial time-series data. HXPY supports miscellaneous acceleration techniques such as the streaming algorithm, the vectorization instruction set, and memory optimization, together with various functions such as time?…",Article,https://link.springer.com/article/10.1007/s11390-023-2879-5,3,guo2023hxpy,"dataframe, time-series data, SIMD (single instruction multiple data), CUDA (Compute Unified Device Architecture)"
2021,Neurocomputing 444,iMatching: An interactive map-matching system,"Ye Ding, Xibo Zhou, Qing Liao, Haoyu Tan, Qiong Luo, Lionel M Ni",Ye Ding,English,"Map-matching is a process that aligns location points on a digital map and it is an essential step in location-based services. However, regular map-matching methods cannot archive very high accuracy due to the errors in raw location data and the complexity of road networks. Hence, the final resort for map matching is often through manual annotation, which is human labour intensive. Therefore, we propose iMatching, an interactive system for map-matching which greatly reduces annotation cost and achieves a high accuracy through an active learning approach. Specifically, we model the mapping of a sequence of location points to a road network as a hidden Markov model and automatically generate an initial result. Then, we select error-prone points on the trajectory and guide the annotator to review, and possibly correct, the results. Our evaluation on both real-world and synthetic data demonstrates that?…",Article,https://www.sciencedirect.com/science/article/pii/S0925231221001272,3,ding2021imatching,"Map-matching,Active learning,Trajectory analysis,Urban computing"
2022,INFORMS Journal on Computing,Unsupervised Learning for Human Mobility Behaviors,"Siyuan Liu, Shaojie Tang, Jiangchuan Zheng, Lionel M Ni",Siyuan Liu,English,"Learning human mobility behaviors from location-sensing data are crucial to mobility data mining because of its potential to address a range of analytical purposes in mobile context reasoning, including exploration, inference, and prediction. However, existing approaches suffer from two practical problems: temporal and spatial sparsity. To address these shortcomings, we present two unsupervised learning methods to model the mobility behaviors of multiple users (i.e., a population), considering efficiency and accuracy. These methods intelligently overcome the sparsity in individual data by seeking temporal commonality among users’ heterogeneous location behaviors. The advantages of our models are highlighted through experiments on several real-world mobility data sets, which also show how our methods can realize the three analytical purposes in a unified manner.",Article,https://pubsonline.informs.org/doi/abs/10.1287/ijoc.2021.1098,0,liu2022unsupervised,"human mobility behavior, unsupervised learning, mobile sensing,sparsity"
