Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2021,Applied Mathematical Modelling 100,Optimal space-filling design for symmetrical global sensitivity analysis of complex black-box models,"Xiaodi Wang, Fugee Tsung, Wendong Li, Dongdong Xiang, Chao Cheng",Xiaodi Wang,English,"In this paper, a novel concept of optimal space-filling identifiable design is proposed in the framework of symmetrical global sensitivity analysis for exploring complex black-box models. The initial identifiable design is first generated algorithmically. Then based on two commonly used measures of space filling, the ? q and L 2-discrepancy criterions, two optimal space-filling identifiable designs are proposed. The corresponding optimization algorithms are also given, in which adjacent identifiable designs are produced sequentially by using track substitution until the space-filling property has been optimized. By using the resulting optimal space-filling identifiable design, symmetrical global sensitivity indices can be directly estimated based on model outputs with high precision. Extensive theoretical and numerical results demonstrate the optimality and effectiveness of the proposed designs, as well as the superiority?…",Article,https://www.sciencedirect.com/science/article/pii/S0307904X21003796,14,wang2021optimal,"Complex black-box model,Identifiable design,Space filling,Symmetrical global sensitivity analysis,Track substitution"
2021,IISE Transactions,Hierarchical sparse functional principal component analysis for multistage multivariate profile data,"Kai Wang, Fugee Tsung",Kai Wang,English,"Modern manufacturing systems typically involve multiple production stages, the real-time status of which can be tracked continuously using sensor networks that generate a large number of profiles associated with all process variables at all stages. The analysis of the collective behavior of the multistage multivariate profile data is essential for understanding the variance patterns of the entire manufacturing process. For this purpose, two major challenges regarding the high data dimensionality and low model interpretability have to be well addressed. This article proposes integrating Multivariate Functional Principal Component Analysis (MFPCA) with a three-level structured sparsity idea to develop a novel Hierarchical Sparse MFPCA (HSMFPCA), in which the stage-wise, profile-wise and element-wise sparsity are jointly investigated to clearly identify the informative stages and variables in each eigenvector. In this?…",Article,https://www.tandfonline.com/doi/abs/10.1080/24725854.2020.1738599,14,wang2021hierarchical,"Hierarchical sparsity, process variation, sensor data, sparse PCA, variance decomposition"
2021,2021 IEEE 17th International Conference on Automation Science and?…,Transformer based spatial-temporal fusion network for metro passenger flow forecasting,"Weiqi Zhang, Chen Zhang, Fugee Tsung",Weiqi Zhang,English,"Passenger flow forecasting is a very critical task for the daily operations of metro system. The rapid development of deep learning methods offers us an opportunity to give an end-to-end solution to system-level prediction. However, complex spatial-temporal correlations of passenger flow data makes it quite challenging. Existing studies tend to model spatial and temporal correlations separately, which may lead to information loss and unsatisfactory prediction performance. Meanwhile, they cannot take full advantage of human knowledge and external information, such as geographical information, metro map information, etc, for modeling. To bridge the research gap, in this study, we propose a well-designed transformer based spatial-temporal fusion network (TSTFN). To cooperate with different types of external information and give additional insights, we first use multiple pre-defined graph structures to construct multi?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9551442/,13,zhang2021transformer,"transformer based spatial-temporal fusion network, passenger flow forecasting"
2023,Proceedings of the AAAI conference on artificial intelligence,Wiener graph deconvolutional network improves graph self-supervised learning,"Jiashun Cheng, Man Li, Jia Li, Fugee Tsung",Jiashun Cheng,English,"Graph self-supervised learning (SSL) has been vastly employed to learn representations from unlabeled graphs. Existing methods can be roughly divided into predictive learning and contrastive learning, where the latter one attracts more research attention with better empirical performance. We argue that, however, predictive models weaponed with powerful decoder could achieve comparable or even better representation power than contrastive models. In this work, we propose a Wiener Graph Deconvolutional Network (WGDN), an augmentation-adaptive decoder empowered by graph wiener filter to perform information reconstruction. Theoretical analysis proves the superior reconstruction ability of graph wiener filter. Extensive experimental results on various datasets demonstrate the effectiveness of our approach.",Article,https://ojs.aaai.org/index.php/AAAI/article/view/25870,12,cheng2023wiener,"Wiener Graph Deconvolutional Network,graph self-supervised learning"
2023,Proceedings of the AAAI Conference on Artificial Intelligence,Handling missing data via max-entropy regularized graph autoencoder,"Ziqi Gao, Yifan Niu, Jiashun Cheng, Jianheng Tang, Lanqing Li, Tingyang Xu, Peilin Zhao, Fugee Tsung, Jia Li",Ziqi Gao,English,"Graph neural networks (GNNs) are popular weapons for modeling relational data. Existing GNNs are not specified for attribute-incomplete graphs, making missing attribute imputation a burning issue. Until recently, many works notice that GNNs are coupled with spectral concentration, which means the spectrum obtained by GNNs concentrates on a local part in spectral domain, eg, low-frequency due to oversmoothing issue. As a consequence, GNNs may be seriously flawed for reconstructing graph attributes as graph spectral concentration tends to cause a low imputation precision. In this work, we present a regularized graph autoencoder for graph attribute imputation, named MEGAE, which aims at mitigating spectral concentration problem by maximizing the graph spectral entropy. Notably, we first present the method for estimating graph spectral entropy without the eigen-decomposition of Laplacian matrix and provide the theoretical upper error bound. A maximum entropy regularization then acts in the latent space, which directly increases the graph spectral entropy. Extensive experiments show that MEGAE outperforms all the other state-of-the-art imputation methods on a variety of benchmark datasets.",Article,https://ojs.aaai.org/index.php/AAAI/article/view/25928,12,gao2023handling,"graph neural networks, graph autoencoders"
2023,2023 IEEE 39th International Conference on Data Engineering (ICDE),Robust attributed graph alignment via joint structure learning and optimal transport,"Jianheng Tang, Weiqi Zhang, Jiajin Li, Kangfei Zhao, Fugee Tsung, Jia Li",Jianheng Tang,English,"Graph alignment, which aims at identifying corresponding entities across multiple networks, has been widely applied in various domains. As the graphs to be aligned are usually constructed from different sources, the inconsistency issues of structures and features between two graphs are ubiquitous in real-world applications. Most existing methods follow the ""embed-then-cross-compare"" paradigm which computes node embeddings in each graph and then processes node correspondences based on cross-graph embedding comparison. However, we find these methods are unstable and sub-optimal when structure or feature inconsistency appears. To this end, we propose SLOTAlign, an unsupervised graph alignment framework that jointly performs Structure Learning and Optimal Transport Alignment. We convert graph alignment to an optimal transport problem between two intra-graph matrices without the?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10184815/,10,tang2023robust,"Graph alignment, Unsupervised learning, Structure learning, Optimal transport"
2021,Computers & Industrial Engineering 160,A risk-adjusted approach to monitoring surgery for survival outcomes based on a weighted score test,"Xin Lai, Xiao Li, Liu Liu, Fugee Tsung, Paul BS Lai, Jiayin Wang, Xuanping Zhang, Xiaoyan Zhu, Jiaqi Liu",Xin Lai,English,"In programs monitoring surgical quality, risk-adjusted control charts have been used widely to detect changes in surgical performance. Ignoring the survival time may lead to information loss and thus attenuate the monitoring efficiency. However, previous methods based on survival time information only focus on detecting the change in average risk. The stability of surgical performance measured by scale parameters could be of interest in monitoring. In this study, we extend the risk-adjusted monitoring approach to include survival outcomes, in which both the location and scale parameters are monitored simultaneously. Based on the weighted score test for the Cox model, we propose to use an exponentially weighted moving average chart to monitor changes in average surgical risk and the existence of its variance, which could be of interest in practical surgical monitoring programs. Simulation results indicate that?…",Article,https://www.sciencedirect.com/science/article/pii/S0360835221004721,10,lai2021risk,"Cox model,EWMA chart,Risk adjustment,Survival time ,Score test statistics"
2021,Naval Research Logistics (NRL),Fault classification for high‐dimensional data streams: A directional diagnostic framework based on multiple hypothesis testing,"Dongdong Xiang, Wendong Li, Fugee Tsung, Xiaolong Pu, Yicheng Kang",Dongdong Xiang,English," In various modern statistical process control applications that involve high‐dimensional data streams (HDDS), accurate fault diagnosis of out‐of‐control (OC) streams is becoming crucial. The existing diagnostic approaches either focus on moderate‐dimensional processes or are unable to determine the shift direction accurately, especially when the signal‐to‐noise ratio is low. In this paper, we conduct a bold trial and consider the fault classification problem of the mean vector of HDDS where determining the shift direction of the OC streams is important to perform customized repairs. To this end, under the basic assumptions that the in‐control data streams are normal with mean 0 and variance 1, and that the high‐dimensional observations after the alarm are solely OC, the problem is formulated into a three‐classification multiple testing framework, and an efficient data‐driven diagnostic procedure is developed to?…",Article,https://onlinelibrary.wiley.com/doi/abs/10.1002/nav.22008,10,xiang2021fault,"data-driven, directional isolation, high-dimensional fault diagnosis, multiple testing,statistical process control"
2022,Journal of Quality Technology,Change detection in parametric multivariate dynamic data streams using the ARMAX-GARCH model,"Miaomiao Yu, Chunjie Wu, Fugee Tsung",Miaomiao Yu,English,"Dynamic data detection is one of the main concerns in the statistical process control (SPC) field. Here we focus on monitoring parametric multivariate dynamic data streams using the ARMAX-GARCH model, which reflects both the influence of exogenous variables on the mean vector and the heterogeneity of the covariance matrix. A quasi maximum likelihood estimator is used to estimate the parameter vector of a dynamic process, and a top-r control scheme is proposed to monitor the parameters of multi-dimensional data streams. Finally, a real-data example of monitoring landslide illustrates the superiorities of the proposed scheme.",Article,https://www.tandfonline.com/doi/abs/10.1080/00224065.2021.1903820,9,yu2022change,"ARMAX-GARCH, asymptotic normality, dynamic data streams, exogenous variables, top-r control chart"
2021,IEEE Transactions on Intelligent Transportation Systems,Sparse and robust multivariate functional principal component analysis for passenger flow pattern discovery in metro systems,"Kai Wang, Fugee Tsung",Kai Wang,English,"Modern metro systems in big cities have accumulated large amounts of passenger transit transaction data via the deployment of automatic fare collection (AFC) devices, which could facilitate a thorough analysis of passenger flow dynamics. To discover the underlying passenger flow patterns over all stations in an entire metro system, this paper proposes a multivariate functional principal component analysis (MFPCA) method. The functional integrity of a single daily passenger flow profile at each station is explicitly utilized, and the complex correlation among a multitude of daily passenger flow profiles from all stations is comprehensively modeled. Moreover, to simultaneously improve the interpretability of eigenvectors and mitigate the sensitivity to outliers, the MFPCA is formulated as a minimization problem with both a sparsity and a robustness penalty term. A computationally efficient algorithm is developed?…",Article,https://ieeexplore.ieee.org/abstract/document/9439887/,8,wang2021sparse,"Functional data analysis (FDA), hierarchical clustering, model interpretability, robust principal component analysis (RPCA), sparsity regularization"
2023,2023 IEEE 19th International Conference on Automation Science and?…,Correlated time series self-supervised representation learning via spatiotemporal bootstrapping,"Luxuan Wang, Lei Bai, Ziyue Li, Rui Zhao, Fugee Tsung",Luxuan Wang,English,"Correlated time series analysis plays an important role in many real-world industries. Learning an efficient representation of this large-scale data for further downstream tasks is necessary but challenging. In this paper, we propose a time-step-level representation learning framework for individual instances via bootstrapped spatiotemporal representation prediction. We evaluated the effectiveness and flexibility of our representation learning framework on correlated time series forecasting and cold-start transferring the forecasting model to new instances with limited data. A linear regression model trained on top of the learned representations demonstrates our model performs best in most cases. Especially compared to representation learning models, we reduce the RMSE, MAE, and MAPE by 37%, 49%, and 48% on the PeMS-BAY dataset, respectively. Furthermore, in real-world metro passenger flow data, our?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10260640/,7,wang2023correlated,"representation learning,spatiotemporal bootstrapping"
2023,IISE Transactions,Real-time monitoring and diagnosis scheme for IoT-enabled devices using multivariate SPC techniques,"Zhenyu Wu, Yanting Li, Fugee Tsung, Ershun Pan",Zhenyu Wu,English,"This article is aimed at condition monitoring and fault identification for Internet of Things (IoT) devices, and proposes a multivariate statistical process control scheme. The new method aims to detect sparse mean shifts using spatial rank and an improved adaptive elastic net?algorithm, which can monitor the high-dimension data stream collected by IoT devices and pinpoint faulty variables. The new method is also applicable in the presence of a non-normal distribution and insufficient reference samples. Numerical simulations verify that the proposed method has clear advantages over existing methods. The case of wind turbines shows that the method can be applied to real-time monitoring and diagnosis of real IoT devices, which could provide valuable diagnosis of root cause and optimize subsequent maintenance strategies.",Article,https://www.tandfonline.com/doi/abs/10.1080/24725854.2021.2000681,7,wu2023real,"Internet of Things,condition monitoring,elastic net, spatial rank,orthogonal component analysis"
2022,IISE Transactions,Distribution inference from early-stage stationary data streams by transfer learning,"Kai Wang, Jian Li, Fugee Tsung",Kai Wang,English,"Data streams are prevalent in current manufacturing and service systems where real-time data arrive progressively. A quick distribution inference from such data streams at their early stages is extremely useful for prompt decision making in many industrial applications. For example, a quality monitoring scheme can be quickly started if the process data distribution is available and the optimal inventory level can be determined early once the customer demand distribution is estimated. To this end, this article proposes a novel online recursive distribution inference method for stationary data streams that can respond as soon as the streaming data are generated and update as regularly as the data accumulate. A major challenge is that the data size might be too small to produce an accurate estimation at the early stage of data streams. To solve this, we resort to an instance-based transfer learning approach which?…",Article,https://www.tandfonline.com/doi/abs/10.1080/24725854.2021.1875520,7,wang2022distribution,"Data sharing, density ratio estimation, instance transfer, prior information,small data"
2020,Computers & Industrial Engineering 139,Change detection of profile with jumps and its application to 3D printing,"Dongdong Xiang, Fugee Tsung, Xiaolong Pu, Wendong Li",Dongdong Xiang,English,"Three-dimensional (3D) printing, or additive manufacturing, is widely accepted as a disruptive technology, and becomes increasingly popular in manufacturing industries in recent years. As a result, quality control of 3D printing is crucial to improve the quality of products. In this paper, motivated by a novel 3D printing application with fused deposition modeling, we propose a change detection procedure for monitoring profile data with jumps that represents regular structural changes at certain positions. Jumps along with phase variability make profile monitoring challenging because it is hard to combine information in different profiles properly. First, jumps detection procedures are developed by using jump regression analysis technique. After the jumps are detected, a novel piecewise profile registration procedure is suggested to eliminate phase variability. The key information on jumps, profile registration, and the?…",Article,https://www.sciencedirect.com/science/article/pii/S0360835219306679,7,xiang2020change,"Additive manufacturing,Profile monitoring,Quality control,Jump,Phase variability"
2023,Proceedings of the 32nd ACM International Conference on Information and?…,A co-training approach for noisy time series learning,"Weiqi Zhang, Jianfeng Zhang, Jia Li, Fugee Tsung",Weiqi Zhang,English,"In this work, we focus on robust time series representation learning. Our assumption is that real-world time series is noisy and complementary information from different views of the same time series plays an important role while analyzing noisy input. Based on this, we create two views for the input time series through two different encoders. We conduct co-training based contrastive learning iteratively to learn the encoders. Our experiments demonstrate that this co-training approach leads to a significant improvement in performance. Especially, by leveraging the complementary information from different views, our proposed TS-CoT method can mitigate the impact of data noise and corruption. Empirical evaluations on four time series benchmarks in unsupervised and semi-supervised settings reveal that TS-CoT outperforms existing methods. Furthermore, the representations learned by TS-CoT can transfer well to?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3583780.3614759,6,zhang2023co,"Time Series, Co-training, Contrastive Learning, Noisy Data"
2023,Data Mining and Knowledge Discovery,Multi-view metro station clustering based on passenger flows: a functional data-edged network community detection approach,"Chen Zhang, Baihua Zheng, Fugee Tsung",Chen Zhang,English,"This paper aims at metro station clustering based on passenger flow data. Compared with existing clustering methods that only use boarding or alighting data of each station separately, we focus on higher granularity origin-destination (O-D) path flow data, and provide more flexible and insightful clustering results. In particular, we regard the metro system as a network, with each station as a node. The real-time passenger flows over time between different O-D paths serve as directed edges between nodes. Compared with traditional networks, our edges are temporal curves, and can be regarded as functional data. For this functional data-edged graph, we are the first to develop a novel community detection approach for node clustering. Our method is based on functional factorization. First a dual time-warped sparse nonnegative functional factorization is proposed for extracting patterns of the functional edges. Then?…",Article,https://link.springer.com/article/10.1007/s10618-023-00916-w,6,zhang2023multi,"Functional data-edged network,Multi-view network community detection,Nonnegative functional factorization,Passenger flow pattern extraction,Station clustering,Smart card data"
2022,Journal of Quality Technology,Self-starting process monitoring based on transfer learning,"Zhijun Wang, Chunjie Wu, Miaomiao Yu, Fugee Tsung",Zhijun Wang,English,"Conventional self-starting control schemes can perform poorly when monitoring processes with early shifts, being limited by the number of historical observations sampled. In real applications, pre-observed data sets from other production lines are always available, prompting us to propose a scheme that monitors the target process using historical data obtained from other sources. The methodology of self-taught clustering from unsupervised transfer learning is revised to transfer knowledge from previous observations and improve out-of-control (OC) performance, especially for processes with early shifts. However, if the difference in distribution between the target process and the pre-observed data set is large, our scheme may not be the best. Simulation results and two illustrative examples demonstrate the superiority of the proposed scheme.",Article,https://www.tandfonline.com/doi/abs/10.1080/00224065.2021.1991251,6,wang2022self,"discretization, self-starting control chart, self-taught clustering, startup shift,transfer learning"
2023,2023 IEEE 19th International Conference on Automation Science and?…,A unified probabilistic framework for spatiotemporal passenger crowdedness inference within urban rail transit network,"Min Jiang, Andi Wang, Ziyue Li, Fugee Tsung",Min Jiang,English,"This paper proposes the Spatio-Temporal Crowdedness Inference Model (STCIM), a framework to infer the passenger distribution inside the whole urban rail transit (URT) system in real-time. Our model is practical since the model is designed in a probabilistic manner and only based on the entry and exit timestamps information collected by the automatic fare collection (AFC) system. Firstly, the entire URT system is decomposed into several components of stations and segments. By decomposing a passenger's travel actions into entering, traveling, transferring, and exiting, we build a statistical model to estimate the passengers' lingering time within each component and the passengers' destination based on historical AFC data. Then, the passengers' spatial distribution is predicted in real-time based on each passenger's elapsed travel time and their entry station. The effectiveness of the scheme is validated with a?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/10260453/,5,jiang2023unified,"Spatio-Temporal Crowdedness Inference Model, urban rail transit network"
2023,Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and?…,Mm-dag: Multi-task dag learning for multi-modal data-with application for traffic congestion analysis,"Tian Lan, Ziyue Li, Zhishuai Li, Lei Bai, Man Li, Fugee Tsung, Wolfgang Ketter, Rui Zhao, Chen Zhang",Tian Lan,English,"This paper proposes to learn Multi-task, Multi-modal Direct Acyclic Graphs (MM-DAGs), which are commonly observed in complex systems, e.g., traffic, manufacturing, and weather systems, whose variables are multi-modal with scalars, vectors, and functions. This paper takes the traffic congestion analysis as a concrete case, where a traffic intersection is usually regarded as a DAG. In a road network of multiple intersections, different intersections can only have someoverlapping and distinct variables observed. For example, a signalized intersection has traffic light-related variables, whereas unsignalized ones do not. This encourages the multi-task design: with each DAG as a task, the MM-DAG tries to learn the multiple DAGs jointly so that their consensus and consistency are maximized. To this end, we innovatively propose a multi-modal regression for linear causal relationship description of different variables?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3580305.3599436,5,lan2023mm,"causal structure learning, multi-task learning, multi-modal data, directed acyclic graph"
2023,Proceedings of the AAAI Conference on Artificial Intelligence,Human mobility modeling during the COVID-19 pandemic via deep graph diffusion infomax,"Yang Liu, Yu Rong, Zhuoning Guo, Nuo Chen, Tingyang Xu, Fugee Tsung, Jia Li",Yang Liu,English,"Non-Pharmaceutical Interventions (NPIs), such as social gathering restrictions, have shown effectiveness to slow the transmission of COVID-19 by reducing the contact of people. To support policy-makers, multiple studies have first modelled human mobility via macro indicators (eg, average daily travel distance) and then study the effectiveness of NPIs. In this work, we focus on mobility modelling and, from a micro perspective, aim to predict locations that will be visited by COVID-19 cases. Since NPIs generally cause economic and societal loss, such a prediction benefits governments when they design and evaluate them. However, in real-world situations, strict privacy data protection regulations result in severe data sparsity problems (ie, limited case and location information). To address these challenges and jointly model variables including a geometric graph, a set of diffusions and a set of locations, we propose a model named Deep Graph Diffusion Infomax (DGDI). We show the maximization of DGDI can be bounded by two tractable components: a univariate Mutual Information (MI) between geometric graph and diffusion representation, and a univariate MI between diffusion representation and location representation. To facilitate the research of COVID-19 prediction, we present two benchmarks that contain geometric graphs and location histories of COVID-19 cases. Extensive experiments on the two benchmarks show that DGDI significantly outperforms other competing methods.",Article,https://ojs.aaai.org/index.php/AAAI/article/view/26678,5,liu2023human,"Non-Pharmaceutical Interventions,Deep Graph Diffusion Infomax"
