Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2023,arXiv preprint arXiv:2310.02954,Dq-lore: Dual queries with low rank approximation re-ranking for in-context learning,"Jing Xiong, Zixuan Li, Chuanyang Zheng, Zhijiang Guo, Yichun Yin, Enze Xie, Zhicheng Yang, Qingxing Cao, Haiming Wang, Xiongwei Han, Jing Tang, Chengming Li, Xiaodan Liang",Jing Xiong,English,"Recent advances in natural language processing, primarily propelled by Large Language Models (LLMs), have showcased their remarkable capabilities grounded in in-context learning. A promising avenue for guiding LLMs in intricate reasoning tasks involves the utilization of intermediate reasoning steps within the Chain-of-Thought (CoT) paradigm. Nevertheless, the central challenge lies in the effective selection of exemplars for facilitating in-context learning. In this study, we introduce a framework that leverages Dual Queries and Low-rank approximation Re-ranking (DQ-LoRe) to automatically select exemplars for in-context learning. Dual Queries first query LLM to obtain LLM-generated knowledge such as CoT, then query the retriever to obtain the final exemplars via both question and the knowledge. Moreover, for the second query, LoRe employs dimensionality reduction techniques to refine exemplar selection, ensuring close alignment with the input question's knowledge. Through extensive experiments, we demonstrate that DQ-LoRe significantly outperforms prior state-of-the-art methods in the automatic selection of exemplars for GPT-4, enhancing performance from 92.5% to 94.2%. Our comprehensive analysis further reveals that DQ-LoRe consistently outperforms retrieval-based approaches in terms of both performance and adaptability, especially in scenarios characterized by distribution shifts. DQ-LoRe pushes the boundaries of in-context learning and opens up new avenues for addressing complex reasoning challenges. We will release the code soon.",Article,https://arxiv.org/abs/2310.02954,8,xiong2023dq,"Large Language Models,Dual Queries and Low-rank approximation Re-ranking"
2022,2022 IEEE 38th International Conference on Data Engineering (ICDE),Distributed Influence Maximization for Large-Scale Online Social Networks,"Jing Tang, Yuqing Zhu, Xueyan Tang, Kai Han",Jing Tang,English,"Thanks to billions of users in online social networks (OSNs), viral marketing becomes one of the most effective promotion channels for various new products or campaigns. Influence maximization is a classic problem in viral marketing, which has been extensively studied in the past two decades. Existing algorithms for influence maximization, however, mostly focus on single machine processing. To address the influence maximization problem on a massive scale, we design distributed algorithms via a cluster of machines, which can effectively speed up the computation while maintaining the state-of-the-art (1 -1/e-c)-approximation guarantee. Our distributed algorithms consist of two building blocks: (i) distributed reverse influence sampling, and (ii) element-distributed maximum coverage. We carry out extensive experiments on real datasets with millions of nodes and billions of edges to demonstrate the scalability of?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9835215/,4,tang2022distributed,"Influence maximization, Distributed algorithms, Online social networks"
2023,Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and?…,Efficient Approximation Algorithms for Spanning Centrality,"Shiqi Zhang, Renchi Yang, Jing Tang, Xiaokui Xiao, Bo Tang",Shiqi Zhang,English,"Given a graph \mathcalG , the spanning centrality (SC) of an edge e measures the importance of e for \mathcalG to be connected. In practice, SC has seen extensive applications in computational biology, electrical networks, and combinatorial optimization. However, it is highly challenging to compute the SC of all edges (AESC) on large graphs. Existing techniques fail to deal with such graphs, as they either suffer from expensive matrix operations or require sampling numerous long random walks. To circumvent these issues, this paper proposes TGT and its enhanced version TGT+, two algorithms for AESC computation that offers rigorous theoretical approximation guarantees. In particular, TGT remedies the deficiencies of previous solutions by conducting deterministic graph traversals with carefully-crafted truncated lengths. TGT+ further advances TGT in terms of both empirical efficiency and asymptotic?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3580305.3599323,3,zhang2023efficient,"spanning centrality, graph traversal, random walk, eigenvector"
2023,arXiv preprint arXiv:2305.04225,LSGNN: Towards General Graph Neural Network in Node Classification by Local Similarity,"Yuhan Chen, Yihong Luo, Jing Tang, Liang Yang, Siya Qiu, Chuan Wang, Xiaochun Cao",Yuhan Chen,English,"Heterophily has been considered as an issue that hurts the performance of Graph Neural Networks (GNNs). To address this issue, some existing work uses a graph-level weighted fusion of the information of multi-hop neighbors to include more nodes with homophily. However, the heterophily might differ among nodes, which requires to consider the local topology. Motivated by it, we propose to use the local similarity (LocalSim) to learn node-level weighted fusion, which can also serve as a plug-and-play module. For better fusion, we propose a novel and efficient Initial Residual Difference Connection (IRDC) to extract more informative multi-hop information. Moreover, we provide theoretical analysis on the effectiveness of LocalSim representing node homophily on synthetic graphs. Extensive evaluations over real benchmark datasets show that our proposed method, namely Local Similarity Graph Neural Network (LSGNN), can offer comparable or superior state-of-the-art performance on both homophilic and heterophilic graphs. Meanwhile, the plug-and-play model can significantly boost the performance of existing GNNs. Our code is provided at https://github.com/draym28/LSGNN.",Article,https://arxiv.org/abs/2305.04225,3,chen2023lsgnn,"Graph Neural Networks,local similarity"
2023,Proceedings of the ACM Web Conference (WWW),Randomized Pricing with Deferred Acceptance for Revenue Maximization with Submodular Objectives,"He Huang, Kai Han, Shuang Cui, Jing Tang",He Huang,English," A lot of applications in web economics need to maximize the revenue under a budget for payments and also guarantee the truthfulness of users, so Budget-Feasible Mechanism (BFM) Design has aroused great interests during last decade. Most of the existing BFMs concentrate on maximizing a monotone submodular function subject to a knapsack constraint, which is insufficient for many applications with complex objectives or constraints. Observing this, the recent studies (e.g., [4, 5, 11]) have considered non-monotone submodular objectives or more complex constraints such as a k-system constraint. In this study, we follow this line of research and propose truthful BFMs with improved performance bounds for non-monotone submodular objectives with or without a k-system constraint. Our BFMs leverage the idea of providing random prices to users while deferring the decision on the final winning set, and are also?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3543507.3583477,3,huang2023randomized,"mechanism design, Submodular maximization, approximation"
2023,Proceedings of the 37th AAAI Conference on Artificial Intelligence,Practical Parallel Algorithms for Submodular Maximization subject to a Knapsack Constraint with Nearly Optimal Adaptivity,"Shuang Cui, Kai Han, Jing Tang, He Huang, Xueying Li, Zhiyu Li",Shuang Cui,English,"Submodular maximization has wide applications in machine learning and data mining, where massive datasets have brought the great need for designing efficient and parallelizable algorithms. One measure of the parallelizability of a submodular maximization algorithm is its adaptivity complexity, which indicates the number of sequential rounds where a polynomial number of queries to the objective function can be executed in parallel. In this paper, we study the problem of non-monotone submodular maximization subject to a knapsack constraint, and propose the first combinatorial algorithm achieving an (8+ epsilon)-approximation under O (log n) adaptive complexity, which is optimal up to a factor of O (loglog n). Moreover, under slightly larger adaptivity, we also propose approximation algorithms with nearly optimal query complexity of O (n), while achieving better approximation ratios. We show that our algorithms can also be applied to the special case of submodular maximization subject to a cardinality constraint, and achieve performance bounds comparable with those of state-of-the-art algorithms. Finally, the effectiveness of our approach is demonstrated by extensive experiments on real-world applications.",Conference paper,https://ojs.aaai.org/index.php/AAAI/article/view/25885,3,cui2023practical,"Submodular maximization,knapsack constraint"
2022,Proceedings of the ACM on Measurement and Analysis of Computing Systems 6 (3?…,Streaming Algorithms for Constrained Submodular Maximization,"Shuang Cui, Kai Han, Jing Tang, He Huang, Xueying Li, Zhiyu Li",Shuang Cui,English,"It is of great importance to design streaming algorithms for submodular maximization, as many applications (e.g., crowdsourcing) have large volume of data satisfying the well-known ''diminishing returns'' property, which cannot be handled by offline algorithms requiring full access to the whole dataset. However, streaming submodular maximization has been less studied than the offline algorithms due to the hardness brought by more stringent requirements on memory consumption. In this paper, we consider the fundamental problem of Submodular Maximization under k-System and d-Knapsack constraints (SMSK), which has only been successfully addressed by offline algorithms in previous studies, and we propose the first streaming algorithm for it with provable performance bounds. Our approach adopts a novel algorithmic framework dubbed MultiplexGreedy, making it also perform well under a single k-system?…",Article,https://dl.acm.org/doi/abs/10.1145/3570615,3,cui2022streaming,"machine learning, big data, optimization"
2022,Proceedings of the VLDB Endowment,Analysis of Influence Contribution in Social Advertising,"Yuqing Zhu, Jing Tang, Xueyan Tang, Lei Chen",Yuqing Zhu,English,"Online Social Network (OSN) providers usually conduct advertising campaigns by inserting social ads into promoted posts. Whenever a user engages in a promoted ad, she may further propagate the promoted ad to her followers recursively and the propagation process is known as the word-of-mouth effect. In order to spread the promotion cascade widely and efficiently, the OSN provider often tends to select the influencers, who normally have large audiences over the social network, to initiate the advertising campaign. This marketing model, also termed as influencer marketing, has been gaining increasing traction and investment and is rapidly becoming one of the most widely-used channels in digital marketing. In this paper, we formulate the problem for the OSN provider to derive the influence contributions of influencers given the campaign result, considering the viral propagation of the ads, namely influence?…",Article,https://dl.acm.org/doi/abs/10.14778/3489496.3489514,3,zhu2021analysis,"Online Social Network, influence contribution allocation"
2023,Proceedings of the 2023 SIGMOD International Conference on Management of Data,Efficient Estimation of Pairwise Effective Resistance,"Renchi Yang, Jing Tang",Renchi Yang,English,"Given an undirected graph G, the effective resistance r(s,t) measures the dissimilarity of node pair s,t in G, which finds numerous applications in real-world problems, such as recommender systems, combinatorial optimization, molecular chemistry, and electric power networks. Existing techniques towards pairwise effective resistance estimation either trade approximation guarantees for practical efficiency, or vice versa. In particular, the state-of-the-art solution is based on a multitude of Monte Carlo random walks, rendering it rather inefficient in practice, especially on large graphs. Motivated by this, this paper first presents an improved Monte Carlo approach, AMC, which reduces both the length and amount of random walks required without degrading the theoretical accuracy guarantee, through careful theoretical analysis and an adaptive sampling scheme. Further, we develop a greedy approach, GEER, which?…",Conference paper,https://dl.acm.org/doi/abs/10.1145/3588696,2,yang2023efficient,"Effective Resistance, Random Walk, Matrix Multiplication"
2022,2022 IEEE 38th International Conference on Data Engineering (ICDE),Cost-Effective Algorithms for Average-Case Interactive Graph Search,"Qianhao Cong, Jing Tang, Yuming Huang, Lei Chen, Yeow Meng Chee",Qianhao Cong,English,"Interactive graph search (IGS) uses human intelligence to locate the target node in hierarchy, which can be applied for image classification, product categorization and searching a database. Specifically, IGS aims to categorize an object from a given category hierarchy via several rounds of interactive queries. In each round of query, the search algorithm picks a category and receives a boolean answer on whether the object is under the chosen category. The main efficiency goal asks for the minimum number of queries to identify the correct hierarchical category for the object. In this paper, we study the average-case interactive graph search (AIGS) problem that aims to minimize the expected number of queries when the objects follow a probability distribution. We propose a greedy search policy that splits the candidate categories as evenly as possible with respect to the probability weights, which offers an approximation?…",Conference paper,https://ieeexplore.ieee.org/abstract/document/9835483/,2,cong2022cost,"Interactive graph search,average-case interactive graph search"
2022,Advances in Neural Information Processing Systems,"Chromatic Correlation Clustering, Revisited","Qing Xiu, Kai Han, Jing Tang, Shuang Cui, He Huang",Qing Xiu,English,"Chromatic Correlation Clustering (CCC)(introduced by Bonchi et al.[6]) is a natural generalization of the celebrated Correlation Clustering (CC) problem, introduced by Bonchi et al.[6]. It models objects with categorical pairwise relationships by an edge-colored graph, and has many applications in data mining, social networks and bioinformatics. We show that there exists a -approximation to the CCC problem based on a Linear Programming (LP) approach, thus improving the best-known approximation ratio of 3 achieved by Klodt et al.[21]. We also present an efficient heuristic algorithm for CCC leveraging a greedy clustering strategy, and conduct extensive experiments to demonstrate the effectiveness and efficiency of our proposed algorithm.",Conference paper,https://proceedings.neurips.cc/paper_files/paper/2022/hash/a781ff9cfb267277937db1818284739f-Abstract-Conference.html,2,xiu2022chromatic,Chromatic Correlation Clustering
2021,arXiv preprint arXiv:2112.00499,Structure-Aware Label Smoothing for Graph Neural Networks,"Yiwei Wang, Yujun Cai, Yuxuan Liang, Wei Wang, Henghui Ding, Muhao Chen, Jing Tang, Bryan Hooi",Yiwei Wang,English,"Representing a label distribution as a one-hot vector is a common practice in training node classification models. However, the one-hot representation may not adequately reflect the semantic characteristics of a node in different classes, as some nodes may be semantically close to their neighbors in other classes. It would cause over-confidence since the models are encouraged to assign full probabilities when classifying every node. While training models with label smoothing can ease this problem to some degree, it still fails to capture the nodes' semantic characteristics implied by the graph structures. In this work, we propose a novel SALS (\textit{Structure-Aware Label Smoothing}) method as an enhancement component to popular node classification models. SALS leverages the graph structures to capture the semantic correlations between the connected nodes and generate the structure-aware label distribution to replace the original one-hot label vectors, thus improving the node classification performance without inference costs. Extensive experiments on seven node classification benchmark datasets reveal the effectiveness of our SALS on improving both transductive and inductive node classification. Empirical results show that SALS is superior to the label smoothing method and enhances the node classification models to outperform the baseline methods.",Article,https://arxiv.org/abs/2112.00499,2,wang2021structure,"Graph Neural Network,Structure-Aware Label Smoothing"
2023,Proceedings of the 27th Conference on Computational Natural Language?…,How Fragile is Relation Extraction under Entity Replacements?,"Yiwei Wang, Bryan Hooi, Fei Wang, Yujun Cai, Yuxuan Liang, Wenxuan Zhou, Jing Tang, Manjuan Duan, Muhao Chen",Yiwei Wang,English,"Relation extraction (RE) aims to extract the relations between entity names from the textual context. In principle, textual context determines the ground-truth relation and the RE models should be able to correctly identify the relations reflected by the textual context. However, existing work has found that the RE models memorize the entity name patterns to make RE predictions while ignoring the textual context. This motivates us to raise the question: are RE models robust to the entity replacements? In this work, we operate the random and type-constrained entity replacements over the RE instances in TACRED and evaluate the state-of-the-art RE models under the entity replacements. We observe the 30%-50% F1 score drops on the state-of-the-art RE models under entity replacements. These results suggest that we need more efforts to develop effective RE models robust to entity replacements. We release the source code at https://github. com/wangywUST/RobustRE.",Conference paper,https://aclanthology.org/2023.conll-1.27/,1,wang2023fragile,Relation extraction
