Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2024,Proceedings of the ACM on Web Conference 2024,Collaboration-Aware Hybrid Learning for Knowledge Development Prediction,"Liyi Chen, Chuan Qin, Ying Sun, Xin Song, Tong Xu, Hengshu Zhu, Hui Xiong",Liyi Chen,English,"In recent years, the rise of online Knowledge Management Systems (KMSs) has significantly improved work efficiency in enterprises. Knowledge development prediction, as a critical application within these online platforms, enables organizations to proactively address knowledge gaps and align their learning initiatives with evolving job requirements. However, it still confronts challenges in exploring the influence of collaborative networks on knowledge development and adapting to ecological situations in working environment. To this end, in this paper, we propose a Collaboration-Aware Hybrid Learning approach (CAHL) for predicting the future knowledge acquisition of employees and quantifying the impact of various knowledge learning patterns. Specifically, to fully harness the inherent rules of knowledge development, we first learn the knowledge co-occurrence and prerequisite relationships with an?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3589334.3645326,3,chen2024collaboration,"Knowledge development prediction, knowledge management system, web content analysis."
2023,Proceedings of the 31st ACM International Conference on Multimedia,Interactive interior design recommendation via coarse-to-fine multimodal reinforcement learning,"He Zhang, Ying Sun, Weiyu Guo, Yafei Liu, Haonan Lu, Xiaodong Lin, Hui Xiong",He Zhang,English,"Personalized interior decoration design often incurs high labor costs. Recent efforts in developing intelligent interior design systems have focused on generating textual requirement-based decoration designs while neglecting the problem of how to mine homeowner's hidden preferences and choose the proper initial design. To fill this gap, we propose an Interactive Interior Design Recommendation System (IIDRS) based on reinforcement learning (RL). IIDRS aims to find an ideal plan by interacting with the user, who provides feedback on the gap between the recommended plan and their ideal one. To improve decision-making efficiency and effectiveness in large decoration spaces, we propose a Decoration Recommendation Coarse-to-Fine Policy Network (DecorRCFN). Additionally, to enhance generalization in online scenarios, we propose an object-aware feedback generation method that augments model?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3581783.3612420,3,zhang2023interactive,"Multimodal Interaction, Interactive Recommendation, Reinforcement Learning, Interior Design"
2023,IJCAI,Beyond Homophily: Robust Graph Anomaly Detection via Neural Sparsification.,"Zheng Gong, Guifeng Wang, Ying Sun, Qi Liu, Yuting Ning, Hui Xiong, Jingyu Peng",Zheng Gong,English,"Recently, graph-based anomaly detection (GAD) has attracted rising attention due to its effectiveness in identifying anomalies in relational and structured data. Unfortunately, the performance of most existing GAD methods suffers from the inherent structural noises of graphs induced by hidden anomalies connected with considerable benign nodes. In this work, we propose SparseGAD, a novel GAD framework that sparsifies the structures of target graphs to effectively reduce noises and collaboratively learns node representations. It then robustly detects anomalies by uncovering the underlying dependency among node pairs in terms of homophily and heterophily, two essential connection properties of GAD. Extensive experiments on real-world datasets of GAD demonstrate that the proposed framework achieves significantly better detection quality compared with the state-of-the-art methods, even when the graph is heavily attacked. Code will be available at https://github. com/KellyGong/SparseGAD. git.",Conference paper,https://www.ijcai.org/proceedings/2023/0234.pdf,3,gong2023beyond,"graph-based anomaly detection,graph neural networks"
2020,2020 IEEE International Conference on Data Mining (ICDM),Meta-path hierarchical heterogeneous graph convolution network for high potential scholar recognition,"Yiqing Wu, Ying Sun, Fuzhen Zhuang, Deqing Wang, Xiangliang Zhang, Qing He",Yiqing Wu,English,"Recognizing high potential scholars has become an important problem in recent years. However, conventional scholar evaluating methods based on hand-crafted metrics can not profile the scholars in a dynamic and comprehensive way. With the development of online academic databases, large-scale academic activity data become available, which implies detailed information on the scholars' achievements and academic activities. Inspired by the recent success of deep graph neural networks (GNNs), we propose a novel solution to recognize high potential scholars on the dynamic heterogeneous academic network. Specifically, we propose a novel Mate-path Hierarchical Heterogeneous Graph Convolution Network (MHHGCN) to effectively model the heterogeneous graph information. MHHGCN hierarchically aggregates entity and relational information on a set of metapaths, and can alleviate the information?¡­",Conference paper,https://ieeexplore.ieee.org/abstract/document/9338394/,3,wu2020meta,"High Potential Scholar, Graph Neural Network,Heterogeneous Graph"
2021,Advances in Neural Information Processing Systems 34,Discerning decision-making process of deep neural networks with hierarchical voting transformation,"Ying Sun, Hengshu Zhu, Chuan Qin, Fuzhen Zhuang, Qing He, Hui Xiong",Ying Sun,English,"Neural network based deep learning techniques have shown great success for numerous applications. While it is expected to understand their intrinsic decision-making processes, these deep neural networks often work in a black-box way. To this end, in this paper, we aim to discern the decision-making processes of neural networks through a hierarchical voting strategy by developing an explainable deep learning model, namely Voting Transformation-based Explainable Neural Network (VOTEN). Specifically, instead of relying on massive feature combinations, VOTEN creatively models expressive single-valued voting functions between explicitly modeled latent concepts to achieve high fitting ability. Along this line, we first theoretically analyze the major components of VOTEN and prove the relationship and advantages of VOTEN compared with Multi-Layer Perceptron (MLP), the basic structure of deep neural networks. Moreover, we design efficient algorithms to improve the model usability by explicitly showing the decision processes of VOTEN. Finally, extensive experiments on multiple real-world datasets clearly validate the performances and explainability of VOTEN.",Article,https://proceedings.neurips.cc/paper/2021/hash/8f1fa0193ca2b5d2fa0695827d8270e9-Abstract.html,2,sun2021discerning,"deep learning, Multi-Layer Perceptron, deep nural network"
2023,Frontiers of Computer Science,Exploring the tidal effect of urban business district with large-scale human mobility data,"Hongting Niu, Ying Sun, Hengshu Zhu, Cong Geng, Jiuchun Yang, Hui Xiong, Bo Lang",Hongting Niu,English,"Business districts are urban areas that have various functions for gathering people, such as work, consumption, leisure and entertainment. Due to the dynamic nature of business activities, there exists significant tidal effect on the boundary and functionality of business districts. Indeed, effectively analyzing the tidal patterns of business districts can benefit the economic and social development of a city. However, with the implicit and complex nature of business district evolution, it is non-trivial for existing works to support the fine-grained and timely analysis on the tidal effect of business districts. To this end, we propose a data-driven and multi-dimensional framework for dynamic business district analysis. Specifically, we use the large-scale human trajectory data in urban areas to dynamically detect and forecast the boundary changes of business districts in different time periods. Then, we detect and forecast the?¡­",Article,https://link.springer.com/article/10.1007/s11704-022-1623-6,1,niu2023exploring,"tidal effect,business district"
2021,ACM Transactions on Intelligent Systems and Technology (TIST),Exploring the risky travel area and behavior of car-hailing service,"Hongting Niu, Hengshu Zhu, Ying Sun, Xinjiang Lu, Jing Sun, Zhiyuan Zhao, Hui Xiong, Bo Lang",Hongting Niu,English,"Recent years have witnessed the rapid development of car-hailing services, which provide a convenient approach for connecting passengers and local drivers using their personal vehicles. At the same time, the concern on passenger safety has gradually emerged and attracted more and more attention. While car-hailing service providers have made considerable efforts on developing real-time trajectory tracking systems and alarm mechanisms, most of them only focus on providing rescue-supporting information rather than preventing potential crimes. Recently, the newly available large-scale car-hailing order data have provided an unparalleled chance for researchers to explore the risky travel area and behavior of car-hailing services, which can be used for building an intelligent crime early warning system. To this end, in this article, we propose a Risky Area and Risky Behavior Evaluation System (RARBEs?¡­",Article,https://dl.acm.org/doi/abs/10.1145/3465059,1,niu2021exploring," Risk analysis, fraud detection, bipartite graph optimization, ordersequence syndrome, anomaly detection"
2024,Proceedings of the 47th International ACM SIGIR Conference on Research and?¡­,Graph Reasoning Enhanced Language Models for Text-to-SQL,"Zheng Gong, Ying Sun",Zheng Gong,English,"Text-to-SQL parsing has attracted substantial attention recently due to its potential to remove barriers for non-expert end users interacting with databases. A key challenge in Text-to-SQL parsing is developing effective encoding mechanisms to capture the complex relationships between question words, database schemas, and their associated connections within the heterogeneous graph structure. Existing approaches typically introduce some useful multi-hop structures manually and then incorporate them into graph neural networks (GNNs) by stacking multiple layers, which (1) ignore the difficult-to-identify but meaningful semantics embedded in the multi-hop reasoning path, and (2) are limited by the expressive capability of GNN to capture long-range dependencies among the heterogeneous graph. To address these shortcomings, we introduce GRL-SQL, a graph reasoning enhanced language model, which?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3626772.3657961,0,gong2024graph,"Text-to-SQL, Graph neural network, Language model"
2024,arXiv preprint arXiv:2407.00912,Unified Dual-Intent Translation for Joint Modeling of Search and Recommendation,"Yuting Zhang, Yiqing Wu, Ruidong Han, Ying Sun, Yongchun Zhu, Xiang Li, Wei Lin, Fuzhen Zhuang, Zhulin An, Yongjun Xu",Yuting Zhang,English,"Recommendation systems, which assist users in discovering their preferred items among numerous options, have served billions of users across various online platforms. Intuitively, users' interactions with items are highly driven by their unchanging inherent intents (e.g., always preferring high-quality items) and changing demand intents (e.g., wanting a T-shirt in summer but a down jacket in winter). However, both types of intents are implicitly expressed in recommendation scenario, posing challenges in leveraging them for accurate intent-aware recommendations. Fortunately, in search scenario, often found alongside recommendation on the same online platform, users express their demand intents explicitly through their query words. Intuitively, in both scenarios, a user shares the same inherent intent and the interactions may be influenced by the same demand intent. It is therefore feasible to utilize the interaction data from both scenarios to reinforce the dual intents for joint intent-aware modeling. But the joint modeling should deal with two problems: 1) accurately modeling users' implicit demand intents in recommendation; 2) modeling the relation between the dual intents and the interactive items. To address these problems, we propose a novel model named Unified Dual-Intents Translation for joint modeling of Search and Recommendation (UDITSR). To accurately simulate users' demand intents in recommendation, we utilize real queries from search data as supervision information to guide its generation. To explicitly model the relation among the triplet , we propose a dual-intent translation propagation mechanism to learn the triplet in the?¡­",Article,https://arxiv.org/abs/2407.00912,0,zhang2024unified,"Joint learning, Search and recommendation, Dual intent modeling,Intent translation"
2024,arXiv preprint arXiv:2405.14398,SpGesture: Source-Free Domain-adaptive sEMG-based Gesture Recognition with Jaccard Attentive Spiking Neural Network,"Weiyu Guo, Ying Sun, Yijie Xu, Ziyue Qiao, Yongkui Yang, Hui Xiong",Weiyu Guo,English,"Surface electromyography (sEMG) based gesture recognition offers a natural and intuitive interaction modality for wearable devices. Despite significant advancements in sEMG-based gesture-recognition models, existing methods often suffer from high computational latency and increased energy consumption. Additionally, the inherent instability of sEMG signals, combined with their sensitivity to distribution shifts in real-world settings, compromises model robustness. To tackle these challenges, we propose a novel SpGesture framework based on Spiking Neural Networks, which possesses several unique merits compared with existing methods: (1) Robustness: By utilizing membrane potential as a memory list, we pioneer the introduction of Source-Free Domain Adaptation into SNN for the first time. This enables SpGesture to mitigate the accuracy degradation caused by distribution shifts. (2) High Accuracy: With a novel Spiking Jaccard Attention, SpGesture enhances the SNNs' ability to represent sEMG features, leading to a notable rise in system accuracy. To validate SpGesture's performance, we collected a new sEMG gesture dataset which has different forearm postures, where SpGesture achieved the highest accuracy among the baselines (). Moreover, the actual deployment on the CPU demonstrated a system latency below 100ms, well within real-time requirements. This impressive performance showcases SpGesture's potential to enhance the applicability of sEMG in real-world scenarios. The code is available at https://anonymous.4open.science/r/SpGesture.",Article,https://arxiv.org/abs/2405.14398,0,guo2024spgesture,"Surface electromyography,gesture recognition, Spiking Neural 
Networks"
2024,ACM Transactions on Information Systems,Towards Unified Representation Learning for Career Mobility Analysis with Trajectory Hypergraph,"Rui Zha, Ying Sun, Chuan Qin, Le Zhang, Tong Xu, Hengshu Zhu, Enhong Chen",Rui Zha,English,"Career mobility analysis aims at understanding the occupational movement patterns of talents across distinct labor market entities, which enables a wide range of talent-centered applications, such as job recommendation, labor demand forecasting, and company competitive analysis. Existing studies in this field mainly focus on a single fixed scale, investigating either individual trajectories at the micro-level or crowd flows among market entities at the macro-level. Consequently, the intrinsic cross-scale interactions between talents and the labor market are largely overlooked. To bridge this gap, we propose UniTRep, a novel unified representation learning framework for cross-scale career mobility analysis. Specifically, we first introduce a trajectory hypergraph structure to organize the career mobility patterns in a low-information-loss manner, where market entities and talent trajectories are represented as nodes and?¡­",Article,https://dl.acm.org/doi/abs/10.1145/3651158,0,zha2024towards,"Career mobility, graph neural networks, representation learning"
2024,arXiv preprint arXiv:2404.11213,Revisiting Noise Resilience Strategies in Gesture Recognition: Short-Term Enhancement in Surface Electromyographic Signal Analysis,"Weiyu Guo, Ziyue Qiao, Ying Sun, Hui Xiong",Weiyu Guo,English,"Gesture recognition based on surface electromyography (sEMG) has been gaining importance in many 3D Interactive Scenes. However, sEMG is easily influenced by various forms of noise in real-world environments, leading to challenges in providing long-term stable interactions through sEMG. Existing methods often struggle to enhance model noise resilience through various predefined data augmentation techniques. In this work, we revisit the problem from a short term enhancement perspective to improve precision and robustness against various common noisy scenarios with learnable denoise using sEMG intrinsic pattern information and sliding-window attention. We propose a Short Term Enhancement Module(STEM) which can be easily integrated with various models. STEM offers several benefits: 1) Learnable denoise, enabling noise reduction without manual data augmentation; 2) Scalability, adaptable to various models; and 3) Cost-effectiveness, achieving short-term enhancement through minimal weight-sharing in an efficient attention mechanism. In particular, we incorporate STEM into a transformer, creating the Short Term Enhanced Transformer (STET). Compared with best-competing approaches, the impact of noise on STET is reduced by more than 20%. We also report promising results on both classification and regression datasets and demonstrate that STEM generalizes across different gesture recognition tasks.",Article,https://arxiv.org/abs/2404.11213,0,guo2024revisiting,"gesture recognition,surface electromyography,time-series"
2024,Nature Cities,Large-scale online job search behaviors reveal labor market shifts amid COVID-19,"Ying Sun, Hengshu Zhu, Lu Wang, Le Zhang, Hui Xiong",Ying Sun,English,"The COVID-19 pandemic has had an unprecedented impact on labor markets, significantly altering the structure of labor supply and demand in various regions. We use large-scale online job search queries and job postings in China as indicators to assess and understand the evolving dynamics in regional labor markets. Our analysis reflects the changing landscape of regional agglomeration and potential misalignment of the supply and demand of jobs in labor markets. Specifically, we observe that the intention of labor flow recovered quickly from pandemic conditions, with a trend of the central role shifting from large to small cities and from northern to southern regions, respectively. Following the pandemic, the demand for blue-collar workers was substantially reduced compared with demand for white-collar workers. In particular, our analysis reveals a decreased central role of the metropolises and a decreased?¡­",Article,https://www.nature.com/articles/s44284-023-00022-4,0,sun2024large," COVID-19 pandemic, labour market"
2023,ACM Transactions on Information Systems,Triple Dual Learning for Opinion-based Explainable Recommendation,"Yuting Zhang, Ying Sun, Fuzhen Zhuang, Yongchun Zhu, Zhulin An, Yongjun Xu",Yuting Zhang,English,"Recently, with the aim of enhancing the trustworthiness of recommender systems, explainable recommendation has attracted much attention from the research community. Intuitively, users¡¯ opinions toward different aspects of an item determine their ratings (i.e., users¡¯ preferences) for the item. Therefore, rating prediction from the perspective of opinions can realize personalized explanations at the level of item aspects and user preferences. However, there are several challenges in developing an opinion-based explainable recommendation: (1) The complicated relationship between users¡¯ opinions and ratings. (2) The difficulty of predicting the potential (i.e., unseen) user-item opinions because of the sparsity of opinion information. To tackle these challenges, we propose an overall preference-aware opinion-based explainable rating prediction model by jointly modeling the multiple observations of user-item?¡­",Article,https://dl.acm.org/doi/abs/10.1145/3631521,0,zhang2023triple,Explainable recommendation; triple dual learning; opinion-based explanation
2023,arXiv preprint arXiv:2309.15559,Towards Faithful Neural Network Intrinsic Interpretation with Shapley Additive Self-Attribution,"Ying Sun, Hengshu Zhu, Hui Xiong",Ying Sun,English,"Self-interpreting neural networks have garnered significant interest in research. Existing works in this domain often (1) lack a solid theoretical foundation ensuring genuine interpretability or (2) compromise model expressiveness. In response, we formulate a generic Additive Self-Attribution (ASA) framework. Observing the absence of Shapley value in Additive Self-Attribution, we propose Shapley Additive Self-Attributing Neural Network (SASANet), with theoretical guarantees for the self-attribution value equal to the output's Shapley values. Specifically, SASANet uses a marginal contribution-based sequential schema and internal distillation-based training strategies to model meaningful outputs for any number of features, resulting in un-approximated meaningful value function. Our experimental results indicate SASANet surpasses existing self-attributing models in performance and rivals black-box models. Moreover, SASANet is shown more precise and efficient than post-hoc methods in interpreting its own predictions.",Article,https://arxiv.org/abs/2309.15559,0,sun2023towards,"Self-Attribution,Self-interpreting neural networks,black-box"
2023,US Patent App. 17/945,"Cross-regional talent flow intention analysis method, electronic device, and storage medium","Ying Sun, Hengshu Zhu, Chuan Qin, Peng Wang, Hui Xiong",Ying Sun,English,"There is provided a method for cross-regional talent flow intention analysis, an electronic device, and a storage medium, which relates to technical fields such as big data processing and data statistics and analysis. A specific implementation solution involves: constructing a talent flow intention network based on search data in a network within a preset period of time; and performing cross-regional talent flow intention analysis based on the talent flow intention network to obtain a talent flow intention analysis result.",Conference paper,https://patents.google.com/patent/US20230230038A1/en,0,sun2023cross,None
2023,arXiv preprint arXiv:2305.00199,Large-Scale Assessment of Labour Market Dynamics in China during the COVID-19 Pandemic,"Ying Sun, Hengshu Zhu, Hui Xiong",Ying Sun,English,"The outbreak of the COVID-19 pandemic has had an unprecedented impact on China's labour market, and has largely changed the structure of labour supply and demand in different regions. It becomes critical for policy makers to understand the emerging dynamics of the post-pandemic labour market and provide the right policies for supporting the sustainable development of regional economies. To this end, in this paper, we provide a data-driven approach to assess and understand the evolving dynamics in regions' labour markets with large-scale online job search queries and job postings. In particular, we model the spatial-temporal patterns of labour flow and labour demand which reflect the attractiveness of regional labour markets. Our analysis shows that regional labour markets suffered from dramatic changes and demonstrated unusual signs of recovery during the pandemic. Specifically, the intention of labour flow quickly recovered with a trend of migrating from large to small cities and from northern to southern regions, respectively. Meanwhile, due to the pandemic, the demand of blue-collar workers has been substantially reduced compared to that of white-collar workers. In addition, the demand structure of blue-collar jobs also changed from manufacturing to service industries. Our findings reveal that the pandemic can cause varied impacts on regions with different structures of labour demand and control policies. This analysis provides timely information for both individuals and organizations in confronting the dynamic change in job markets during the extreme events, such as pandemics. Also, the governments can be better assisted for?¡­",Article,https://arxiv.org/abs/2305.00199,0,sun2023large," COVID-19 pandemic, labour market"
2023,US Patent App. 18/070,"Interpretation method for neural network model, electronic device and storage medium","Ying Sun, Hengshu Zhu, Chuan Qin, Fuzhen Zhuang, Hui Xiong",Ying Sun,English,"2022-11-29 Assigned to BEIJING BAIDU NETCOM SCIENCE TECHNOLOGY CO., LTD. reassignment BEIJING BAIDU NETCOM SCIENCE TECHNOLOGY CO., LTD. ASSIGNMENT OF ASSIGNORS INTEREST (SEE DOCUMENT FOR DETAILS). Assignors: ZHUANG, FUZHEN, QIN, CHUAN, SUN, YING, ZHU, HENGSHU, XIONG, HUI",Conference paper,https://patents.google.com/patent/US20230093528A1/en,0,sun2023interpretation,"business district,trajectory,functionality detection,tidal effect,boundary detection,visiting score"
